interval,p,J,smean,Jstep,G,param,nch,z
0.02,0,68882.49153514937,3.258194425392682,69603.27850489574,69547.00171871734,k_on,10000,10
0.02,1,69335.6619162377,-5.04257433980103,69194.50554385872,69055.52752366496,k_off,10000,10
0.02,2,210963.3032296432,5.659972654980834,213043.4522307658,212736.3034249499,i,10000,10
0.02,3,722.8863057012009,0.2213841390352495,735.4272434013853,736.6658471605921,S,10000,10
0.02,4,10.59307747843227,-0.04168629818001619,10.6999202922171,10.71100817179101,baseline,10000,10
0.02,5,209892.8587614364,5.472837557165986,212222.4599945251,211972.3214510714,N_ch,10000,10
0.01,0,70014.46484503504,4.223012870025272,69591.98992319331,69560.17177484279,k_on,10000,10
0.01,1,68625.06394042399,-4.39260389009282,69079.25478883805,69070.78852057169,k_off,10000,10
0.01,2,213794.2080201051,7.233733280941421,213004.3078794027,212855.2149243023,i,10000,10
0.01,3,1913.116621214727,-0.1985022691265325,1890.349010396971,1894.530453618611,S,10000,10
0.01,4,10.92139555990658,-0.00977730522785295,10.71188897139405,10.71613122873522,baseline,10000,10
0.01,5,213080.198399458,7.304264134035005,212110.7077983389,212016.8761633955,N_ch,10000,10
1,0,68363.21349468885,-2.384758925124796,67657.55757598093,68002.66700339587,k_on,10000,100
1,1,67024.61936509228,3.758378028640324,67157.74989684776,67315.4687602896,k_off,10000,100
1,2,208034.4009995693,-5.87419599320568,205972.7065238013,207136.9522351101,i,10000,100
1,3,5.369378489147421,2.6751207284501e-4,5.377579448421204,5.411249453116787,S,10000,100
1,4,1.11788242820601,-0.00388296017809359,1.107992395680426,1.108834963577554,baseline,10000,100
1,5,207980.4510225332,-5.863444676730571,205910.9456177602,207092.5950090972,N_ch,10000,100
0.5,0,68955.06857166681,0.6095259520960657,68436.6408463564,68600.12785421254,k_on,10000,100
0.5,1,66718.0673555763,0.9495698376569888,68017.49452086343,67957.20883396523,k_off,10000,100
0.5,2,210804.7718884435,1.468223576444985,209049.5494439926,208868.5522339855,i,10000,100
0.5,3,12.51796745244759,0.03092417356213601,12.53790016792563,12.27556975483082,S,10000,100
0.5,4,1.129670006590528,-7.7668239980885e-4,1.123660468474001,1.1141516314960631,baseline,10000,100
0.5,5,210646.7481368067,1.516708376508184,208940.9676305284,208789.4293908111,N_ch,10000,100
0.2,0,69775.45852847183,2.366163603928503,68578.12714529043,68907.66383007223,k_on,10000,100
0.2,1,68226.57474821871,-0.4316334959615211,67968.03703173152,68286.94526763815,k_off,10000,100
0.2,2,212852.9755928015,3.948248489892955,208962.4309790615,210152.4411556049,i,10000,100
0.2,3,43.7082939545987,-0.01344023862568165,43.65878786929404,43.5648002273354,S,10000,100
0.2,4,1.126875291082272,0.00118868487930853,1.118854922866545,1.119541414033953,baseline,10000,100
0.2,5,212677.1904230501,4.06078927685942,208753.5508337325,209996.9767507492,N_ch,10000,100
0.1,0,69847.3813856955,-2.491760392943648,68993.4338472441,69009.29532138683,k_on,10000,100
0.1,1,69241.86609905891,2.252282894110311,68282.3951327658,68376.32251628849,k_off,10000,100
0.1,2,211758.3639272599,-5.233978827619361,210295.4594448562,210568.4587082578,i,10000,100
0.1,3,121.0109397673097,0.1513545490450674,120.2341305541206,119.6054254895846,S,10000,100
0.1,4,1.144051649170469,5.8890695206733e-4,1.130328460115152,1.123931931833958,baseline,10000,100
0.1,5,211543.5809354467,-5.238551675477621,210076.672538481,210358.4538446504,N_ch,10000,100
0.05,0,68749.96933478488,0.8349980435643887,68929.26316859054,69040.41234478817,k_on,10000,100
0.05,1,68529.28542137613,0.3258420587389104,68291.54719781388,68417.96711105309,k_off,10000,100
0.05,2,210986.5380699594,0.8401335427118876,210313.031419165,210744.7739603778,i,10000,100
0.05,3,323.4433442606003,-0.2091221493349692,324.5624199187148,324.5163266792363,S,10000,100
0.05,4,1.120415227795832,0.00357568589622575,1.124087524409633,1.126853201599815,baseline,10000,100
0.05,5,210751.2526656972,0.9362208967972404,210084.0968427822,210494.9245646143,N_ch,10000,100
0.02,0,70369.11393425832,3.912629815099568,69160.47091651066,69049.74324487521,k_on,10000,100
0.02,1,69468.35704635773,-2.94223259747647,68482.8581472797,68435.74667656951,k_off,10000,100
0.02,2,214270.8529070453,6.628664672885737,211103.6520053316,210829.0464357907,i,10000,100
0.02,3,1054.9275216844121,0.5814074970970868,1064.44254925185,1060.330804568362,S,10000,100
0.02,4,1.134007068014448,0.00760814781828395,1.129011962776387,1.128079642385185,baseline,10000,100
0.02,5,213862.4653727254,6.403908085950392,210811.4398897894,210549.4552192372,N_ch,10000,100
0.01,0,71412.43930569371,2.132287714076968,69013.52966712129,69052.47172128418,k_on,10000,100
0.01,1,69699.16156873382,-0.7312422123809245,68448.20413024838,68435.3035524086,k_off,10000,100
0.01,2,216903.7476861583,3.84991489240005,210805.0804418819,210833.7187971589,i,10000,100
0.01,3,2361.92416408674,-0.2067606887136212,2355.125188919339,2357.812301264978,S,10000,100
0.01,4,1.154021437304277,0.00865842748964382,1.127728365535695,1.128284038674033,baseline,10000,100
0.01,5,216576.1119277125,3.907068643900133,210518.3767555056,210552.9569259735,N_ch,10000,100
1,0,64796.47050443072,0.6320424420750479,64633.08653255021,64955.33562273686,k_on,10000,1000
1,1,66746.27850296465,-0.07375673379504404,64559.90279883332,64177.62879649014,k_off,10000,1000
1,2,199633.3863633295,-0.4343870120664927,198459.691409946,198816.4833774863,i,10000,1000
1,3,7.250877490873397,0.03325194066519969,7.194999252786385,7.22213313154684,S,10000,1000
1,4,0.142010269508369,2.8319530823946e-4,0.1418377222691077,0.1405582580199064,baseline,10000,1000
1,5,199640.5994721001,-0.4450672709009043,198456.4489261763,198781.0750673795,N_ch,10000,1000
0.5,0,66282.40048579582,-0.09654834407486096,66163.51992433627,65361.54059550336,k_on,10000,1000
0.5,1,64878.456971510714,0.6255446190378088,64834.31503864386,64712.87161913398,k_off,10000,1000
0.5,2,202745.5301962545,0.1525123959023631,202165.8369188166,200293.7187057653,i,10000,1000
0.5,3,19.80565959510229,0.01198553338262238,19.46247264714371,19.55370228994431,S,10000,1000
0.5,4,0.1424678525236091,-0.00321473448682674,0.1422835657296889,0.1422148119252001,baseline,10000,1000
0.5,5,202722.8768451253,0.1112937884025018,202091.3716641963,200239.7443797837,N_ch,10000,1000
0.2,0,66081.64644713253,-0.00228655277148666,65660.04600769871,65589.79716017478,k_on,10000,1000
0.2,1,64033.18453757235,-2.329187625238346,64875.34846935076,64937.10350639714,k_off,10000,1000
0.2,2,201465.6097278539,1.286043852001545,201106.1353754741,201135.2579482044,i,10000,1000
0.2,3,73.94139247384696,-0.00907079576020467,74.19000793234098,74.37228712384531,S,10000,1000
0.2,4,0.1450513897512186,-0.00297931161186386,0.1437565789552549,0.1437753354470952,baseline,10000,1000
0.2,5,201404.6099635864,1.262082911716022,201027.2692654018,201062.1599543594,N_ch,10000,1000
0.1,0,66016.65835996694,-1.527144451113169,65776.12617373145,65651.9412788408,k_on,10000,1000
0.1,1,64546.71056898181,-0.137412456501068,65049.13148493662,64974.89839244687,k_off,10000,1000
0.1,2,201868.2407769906,-3.012384378166054,201715.3978942879,201300.5588447569,i,10000,1000
0.1,3,187.9922819222389,0.01396916353432851,191.2646472362331,190.4510329197138,S,10000,1000
0.1,4,0.1483151630824774,0.00392202597979962,0.1440947366356659,0.1442641541503441,baseline,10000,1000
0.1,5,201755.8859489188,-3.075573007999933,201637.6264168833,201226.559045158,N_ch,10000,1000
0.05,0,66140.48281359873,-2.288080545520203,65765.92846788607,65672.68787750855,k_on,10000,1000
0.05,1,65641.8727986547,-0.3621403041856053,64985.02014848546,64988.55190396904,k_off,10000,1000
0.05,2,202374.8964041536,-3.281025687306693,201451.3338476862,201345.7493246167,i,10000,1000
0.05,3,437.2594388458069,-0.1258392118261782,443.3618826930824,443.8411475460442,S,10000,1000
0.05,4,0.1448783463394125,0.00155080418795969,0.144346864078952,0.1444085062171047,baseline,10000,1000
0.05,5,202225.4332300334,-3.339700244451453,201361.8817271199,201271.0547610178,N_ch,10000,1000
0.02,0,66751.8080278387,0.7121393718505992,65659.5432286326,65674.99047321064,k_on,10000,1000
0.02,1,65543.33409824327,-3.022933462468646,64979.122157495,64995.65652718199,k_off,10000,1000
0.02,2,203808.541221094,1.55348817241206,201292.9273508971,201378.8252483694,i,10000,1000
0.02,3,1229.718085534547,0.03387314545020343,1232.092002222948,1230.019369592132,S,10000,1000
0.02,4,0.1397588686221835,-0.00409798924626057,0.1444411722289947,0.1444521608033939,baseline,10000,1000
0.02,5,203777.1468814731,1.572134948037568,201201.0422776715,201293.8301697023,N_ch,10000,1000
0.01,0,64996.59111169382,-2.202840949417411,65718.66908594075,65675.50331667214,k_on,10000,1000
0.01,1,64629.32157472381,0.5807677781331576,65010.42930476488,64989.17999693687,k_off,10000,1000
0.01,2,199653.4603623461,-3.301955897298864,201464.4273863899,201364.0669448773,i,10000,1000
0.01,3,2471.873387059674,0.3307969445913615,2549.8899931614,2552.066483289938,S,10000,1000
0.01,4,0.1433033757543675,-0.00428584799576323,0.1444975590383728,0.1444708106673722,baseline,10000,1000
0.01,5,199561.2133504234,-3.335344233155345,201383.7900729821,201287.4209384631,N_ch,10000,1000
1,0,45656.20542824148,-3.063530665959196,45974.59732526189,45729.7674358126,k_on,10000,10000
1,1,47213.89170815959,1.574685656877186,46702.58806348166,46483.81807051568,k_off,10000,10000
1,2,143468.9989485114,-4.190779934240513,144408.8204231163,143438.4928482466,i,10000,10000
1,3,13.39627396196771,0.01279265836434298,13.69812651562778,13.79038526722157,S,10000,10000
1,4,0.02619753071004411,0.00186827728347481,0.02638616025930585,0.02631846776774543,baseline,10000,10000
1,5,143476.0246624428,-4.210277657891271,144410.5804271716,143427.6083494949,N_ch,10000,10000
0.5,0,45929.43400357175,-2.34608570191768,46072.31649486787,46041.43415855928,k_on,10000,10000
0.5,1,46972.93259332549,0.1878040427404326,46807.15513371923,46833.45881314981,k_off,10000,10000
0.5,2,144331.8312508486,-3.395872832900116,144908.1188610844,144745.1049562891,i,10000,10000
0.5,3,35.171431605342264,-0.01101943944599994,35.00024882884394,34.95572165589957,S,10000,10000
0.5,4,0.02662003443649174,8.5744964347681e-4,0.02650622255934614,0.0265021707949435,baseline,10000,10000
0.5,5,144303.8433154105,-3.38929960659558,144892.6899163977,144732.6267381223,N_ch,10000,10000
0.2,0,47399.15273339704,5.271481223368328,46528.20744017702,46301.65817951765,k_on,10000,10000
0.2,1,46841.29592123086,-3.130214203414149,46976.02230499707,46941.97981286216,k_off,10000,10000
0.2,2,149112.1699995213,8.868862420148842,145972.861012011,145349.3579652876,i,10000,10000
0.2,3,106.3046952156959,0.0441285367924882,108.8280217178815,108.8775318620311,S,10000,10000
0.2,4,0.02634675770381142,-0.00177343684319419,0.0266394389231838,0.02658804885249052,baseline,10000,10000
0.2,5,149053.3609976647,8.802130079936115,145939.6422127554,145321.9942043354,N_ch,10000,10000
0.1,0,45488.82565517547,-2.69468541616649,46617.62812915749,46361.22354205392,k_on,10000,10000
0.1,1,47456.57533229797,1.741137098407373,47089.64698359407,46952.22215323896,k_off,10000,10000
0.1,2,142705.7257811296,-4.1812386752700466,146122.5538127435,145413.3730911489,i,10000,10000
0.1,3,240.3713878676072,0.00305283058260161,238.754327859322,238.7171502917519,S,10000,10000
0.1,4,0.02709569211100731,0.00132127932114814,0.02656737100535242,0.02660268783617484,baseline,10000,10000
0.1,5,142746.2197213654,-4.219971119251975,146113.031530277,145402.0004358185,N_ch,10000,10000
0.05,0,47207.72114597084,-0.125668250059645,46454.90831971601,46374.64411224744,k_on,10000,10000
0.05,1,48314.42491584382,-2.182310983764985,47001.35415809156,46961.28817742314,k_off,10000,10000
0.05,2,149099.8274856873,1.370473938167736,145698.3626863353,145450.1670984411,i,10000,10000
0.05,3,501.9862907102225,0.03582576938756837,502.6245178777189,502.191290953135,S,10000,10000
0.05,4,0.02680138963126441,-4.6928730881344e-4,0.02660473875277145,0.02660567980140137,baseline,10000,10000
0.05,5,149054.5863106812,1.34164894815002,145683.6185696592,145432.4564369654,N_ch,10000,10000
0.02,0,46055.5979683203,2.369546975297617,46345.05408698205,46378.22490662019,k_on,10000,10000
0.02,1,47034.887623488154,0.1153666818094257,46924.09300509717,46959.95729169453,k_off,10000,10000
0.02,2,144860.8810333059,3.045766567979684,145378.4656534693,145468.0295992304,i,10000,10000
0.02,3,1272.815878415447,-0.03057554819594176,1296.280759054261,1296.355765499355,S,10000,10000
0.02,4,0.02717291616597642,2.1317427402116e-4,0.02660692808026875,0.02660786401588974,baseline,10000,10000
0.02,5,144817.258641976,3.071145349866122,145353.5427014131,145445.1706746745,N_ch,10000,10000
0.01,0,47150.16311125414,-0.7827868401651883,46403.49969582824,46379.44080311826,k_on,10000,10000
0.01,1,47259.3944413674,0.5990422461893894,47021.11796562022,46958.10035989928,k_off,10000,10000
0.01,2,148635.9843076711,-1.536195281412551,145540.9239417734,145454.9159624226,i,10000,10000
0.01,3,2666.387631660272,0.9933882270525294,2626.727722896934,2621.500885332579,S,10000,10000
0.01,4,0.02653060703142519,-7.7067410051361e-4,0.02662399355618953,0.02660764594794915,baseline,10000,10000
0.01,5,148602.5856535244,-1.565736780296874,145526.1986216356,145439.1395523293,N_ch,10000,10000
1,0,12128.376981345271,0.6745511900336026,12067.74686027655,12068.16197914574,k_on,10000,100000
1,1,13091.55932699908,-0.3440857202820581,13139.01995047815,13178.71062567286,k_off,10000,100000
1,2,39149.27794128868,1.441041431976894,38960.17373626537,38954.19894200064,i,10000,100000
1,3,22.7910870795969,-0.02375515862810801,23.12841752509114,23.08785892711829,S,10000,100000
1,4,0.00449697617114936,2.4594713212184e-4,0.00456264026683647,0.00457253261599076,baseline,10000,100000
1,5,39152.5690545465,1.445498468990498,38960.85040319912,38953.15938834466,N_ch,10000,100000
0.5,0,12081.99652825146,0.9219684768796628,12307.67989617511,12254.24030652934,k_on,10000,100000
0.5,1,13275.64615706957,-0.1603800620385283,13344.08092900015,13301.11550070459,k_off,10000,100000
0.5,2,39030.26449146994,1.92774472003001,39776.53420501594,39583.10357179063,i,10000,100000
0.5,3,48.39641745343885,0.04634349642056289,48.4536087381233,48.70634741255487,S,10000,100000
0.5,4,0.00463962388956993,-3.667207273320459e-5,0.00458232946666565,0.00457427091469714,baseline,10000,100000
0.5,5,39027.71579512432,1.923298093936966,39774.77764782073,39581.60283492873,N_ch,10000,100000
0.2,0,12409.16063844993,-0.9028976345342002,12376.88198776773,12358.1444802711,k_on,10000,100000
0.2,1,13520.66927818204,1.330001266246156,13344.88002919462,13336.92987943511,k_off,10000,100000
0.2,2,40068.3182136532,-1.929745114930652,39856.43552056493,39810.83639166211,i,10000,100000
0.2,3,127.1834037312907,-0.04301213149963094,127.6637834865141,127.4446456797715,S,10000,100000
0.2,4,0.00452754667141183,-3.061241610696054e-6,0.00457032068406355,0.00457488330615908,baseline,10000,100000
0.2,5,40066.70804927051,-1.93071882420382,39856.6643134394,39810.55470153515,N_ch,10000,100000
0.1,0,12396.88721672194,0.1991532977116412,12382.8775388034,12376.15600957885,k_on,10000,100000
0.1,1,13389.5911126619,-0.9030120774434904,13324.40691492973,13343.23632125606,k_off,10000,100000
0.1,2,39955.24833841073,0.8833979664426961,39851.44928776396,39848.26423011782,i,10000,100000
0.1,3,254.1226397650046,-0.08467840472852287,258.5087204627518,259.6656529266263,S,10000,100000
0.1,4,0.00454403163384127,6.835839956017673e-5,0.00457228986986692,0.00457496595111898,baseline,10000,100000
0.1,5,39953.17832960367,0.8699284637059266,39849.81565717027,39847.05778654887,N_ch,10000,100000
0.05,0,12839.18682094872,-0.7035813244147542,12372.77996503897,12381.08513494933,k_on,10000,100000
0.05,1,13803.47733718997,-0.00131690810860405,13320.91815216845,13344.28532624236,k_off,10000,100000
0.05,2,41599.09171521156,-1.129084976779103,39815.2242666739,39855.62255474081,i,10000,100000
0.05,3,530.3857876956027,-0.2751110233912618,522.0206726949993,524.5802438258073,S,10000,100000
0.05,4,0.00465673008843769,-2.4228335526693e-4,0.00456932057879865,0.00457499200699247,baseline,10000,100000
0.05,5,41603.90453704661,-1.140404974669509,39814.77938573178,39855.25218553639,N_ch,10000,100000
0.02,0,12393.61506660166,-0.5372791609467495,12391.89629610884,12382.23827753142,k_on,10000,100000
0.02,1,13429.1962015512,0.3188481748214086,13362.16257771064,13344.20639136094,k_off,10000,100000
0.02,2,39896.05345686934,-0.9259281772100512,39903.59199960757,39858.54382152064,i,10000,100000
0.02,3,1310.148640110857,0.5352959589798624,1320.602025699748,1319.747476439019,S,10000,100000
0.02,4,0.00443931026953498,-3.2358143289122e-4,0.00457857340988027,0.00457501300325874,baseline,10000,100000
0.02,5,39892.36626571277,-0.9251487270175612,39902.83110364331,39858.00134920759,N_ch,10000,100000
0.01,0,12725.38290468888,0.92000043762076,12401.06710567325,12382.33615575787,k_on,10000,100000
0.01,1,13541.24623996995,-0.4465332067833853,13352.03231482434,13344.93991727014,k_off,10000,100000
0.01,2,40835.9622337781,1.774518221397539,39920.9092931757,39861.34675349111,i,10000,100000
0.01,3,2621.070915818513,0.6930323261110425,2647.286509655803,2645.184057599289,S,10000,100000
0.01,4,0.00477089836825608,-1.2061790660431e-4,0.00457748619786885,0.00457501120191838,baseline,10000,100000
0.01,5,40838.32822585046,1.772051614982366,39919.32552110434,39859.5665598117,N_ch,10000,100000
1,0,1485.777024190125,0.05161421196912819,1468.896417027986,1453.831640438596,k_on,10000,1000000
1,1,1679.489353474821,-0.1497949051042802,1643.905585191342,1623.55941729698,k_off,10000,1000000
1,2,4831.809779359598,0.1129722008579701,4778.020768349359,4725.728665347289,i,10000,1000000
1,3,26.76777631083623,0.09196158347215404,26.6176724923733,26.08874103283589,S,10000,1000000
1,4,5.287228052084e-4,-2.0545566189099e-4,5.2540763223e-4,5.2127152692323e-4,baseline,10000,1000000
1,5,4831.833343327899,0.1111494861558686,4777.963236002101,4725.718142899829,N_ch,10000,1000000
0.5,0,1497.245164785452,0.2205042628595812,1479.475161532612,1480.043553349257,k_on,10000,1000000
0.5,1,1646.030614864551,0.2448810701319304,1644.501221160256,1640.917408516725,k_off,10000,1000000
0.5,2,4868.804282524354,0.2601622009681328,4813.629524882605,4812.728634065786,i,10000,1000000
