nch,z,interval,k,loglam,beta,share,mag
50,0.5,0.1,2,0.0684558407076657,-0.011492111009586588,0.03612406425719007,0.06046464528073443
50,0.5,0.1,3,0.02590180004167645,-0.04136066986922061,0.4679205393803157,0.06046464528073443
50,0.5,0.1,4,-0.014939118768996215,0.023028187879243198,0.14504959125553735,0.06046464528073443
50,0.5,0.1,5,-0.026978681817639988,-0.03472441521240423,0.32981231080205525,0.06046464528073443
50,0.5,0.1,6,-0.1729870735873579,0.005970129375007448,0.009749098679778035,0.06046464528073443
50,0.5,0.2,1,0.13974677294770768,-0.010828975361709287,0.026317627723817856,0.06675195596919231
50,0.5,0.2,2,0.05090376889245703,-0.02591699459605463,0.15074443364765044,0.06675195596919231
50,0.5,0.2,3,0.015145743459803728,-0.012758377293122078,0.036531111827301455,0.06675195596919231
50,0.5,0.2,4,-0.0134972882533771,-0.019785087351899003,0.08785125139679129,0.06675195596919231
50,0.5,0.2,5,-0.06297063383704898,-0.05498889869151827,0.6786128072612424,0.06675195596919231
50,0.5,0.2,6,-0.16027107466496066,0.009426635532074597,0.0199427681431965,0.06675195596919231
50,0.5,0.5,1,0.04369674225568889,-0.005647541207055042,0.013905941234410512,0.04789158533401874
50,0.5,0.5,2,0.01586965370659187,-0.013156171843522298,0.0754641436211408,0.04789158533401874
50,0.5,0.5,3,-0.001397917358327528,0.004992151206901012,0.010865683117670891,0.04789158533401874
50,0.5,0.5,4,-0.014862023474186,-4.546083733907591e-4,9.010656505668075e-5,0.04789158533401874
50,0.5,0.5,5,-0.025256337377765146,-0.0448100096777922,0.8754506073273123,0.04789158533401874
50,0.5,0.5,6,-0.06389695693722984,0.00745380149818692,0.024223518134408838,0.04789158533401874
50,0.5,1,1,0.08769745801405146,0.03649501921500956,0.5220940318217446,0.050507890736371616
50,0.5,1,2,0.007269246500218975,-0.0024690465745299305,0.002389681931984562,0.050507890736371616
50,0.5,1,3,-0.017102763883700432,-0.015160908507847928,0.09010149338027851,0.050507890736371616
50,0.5,1,4,-0.03846383715952152,-0.013721387201605508,0.0738036048612425,0.050507890736371616
50,0.5,1,5,-0.048053657736728886,-0.019318459270118174,0.14629399798370807,0.050507890736371616
50,0.5,1,6,-0.12627938392690524,0.02053611272990106,0.16531719002104173,0.050507890736371616
50,1,0.01,1,0.13983184287778963,0.007606680769789687,0.11393932187499596,0.022535042184245613
50,1,0.01,2,0.04194174685027355,0.009839435923564392,0.1906442244734641,0.022535042184245613
50,1,0.01,3,0.014949949431461988,-0.01241194394699001,0.3033631746278597,0.022535042184245613
50,1,0.01,4,-0.00870787415334206,-0.009538797807771036,0.17917216261769178,0.022535042184245613
50,1,0.01,5,-0.0374763329318742,0.008846341406581791,0.15410283959722218,0.022535042184245613
50,1,0.01,6,-0.14521196525493907,-0.0054634478285921755,0.05877827680876623,0.022535042184245613
50,1,0.02,1,0.12547602669724003,-0.018901927015282784,0.15832560325362302,0.04750403565219726
50,1,0.02,2,0.039590825621306364,0.009396886624572703,0.0391297399515971,0.04750403565219726
50,1,0.02,3,0.027392746218418515,-0.023091673106716015,0.2362924195399256,0.04750403565219726
50,1,0.02,4,0.015405102155090989,0.009048178509170427,0.036279501232268516,0.04750403565219726
50,1,0.02,5,-0.01569146741142019,-0.03349507526189224,0.49716540807488285,0.04750403565219726
50,1,0.02,6,-0.14808081777391605,0.00860430776518408,0.03280732794770288,0.04750403565219726
50,1,0.05,1,0.12647716428820965,0.01155300298630338,0.37962308558682856,0.0187507471806209
50,1,0.05,2,0.03832728987758269,-0.0036374089626442386,0.03763111692506135,0.0187507471806209
50,1,0.05,3,0.01297121140551977,-0.009716798701711625,0.2685401672798713,0.0187507471806209
50,1,0.05,4,-0.017474337461383504,5.406389526149032e-4,8.313377653770866e-4,0.0187507471806209
50,1,0.05,5,-0.04273232618686002,0.008030952994133561,0.18344125440265333,0.0187507471806209
50,1,0.05,6,-0.13089872849313053,-0.006758936631442188,0.1299330380402084,0.0187507471806209
50,1,0.1,1,0.11708349768890448,0.008722778442267874,0.1734936833434941,0.020941751791751183
50,1,0.1,2,0.04406802411565747,0.00538455717319783,0.06611103701433282,0.020941751791751183
50,1,0.1,3,0.024189826962001542,-0.0032114728140074027,0.023517030591530635,0.020941751791751183
50,1,0.1,4,0.01657518603550533,-0.013560557534550263,0.4193040677051807,0.020941751791751183
50,1,0.1,5,-0.017572493082048304,0.003153858298736846,0.022680798372532774,0.020941751791751183
50,1,0.1,6,-0.11776553454022166,-0.011372227044493824,0.294893382972929,0.020941751791751183
50,1,0.2,1,0.0747606366440964,0.02140525896605007,0.1891532991658589,0.04921681733828478
50,1,0.2,2,0.031504623496686056,0.02083902565544196,0.17927831694444762,0.04921681733828478
50,1,0.2,3,0.012532970361885554,-0.008142389043709647,0.02737011650448895,0.04921681733828478
50,1,0.2,4,-0.031964597746009675,0.010815265252714144,0.04828889843203148,0.04921681733828478
50,1,0.2,5,-0.04055160115445427,-0.034515525646803234,0.49181518234215754,0.04921681733828478
50,1,0.2,6,-0.10556312758560327,0.012460137829792791,0.06409418661101551,0.04921681733828478
50,1,0.5,1,0.05423576449505307,-0.01355206930575386,0.1272416744206258,0.037991892370019265
50,1,0.5,2,0.03214110274685583,0.006025521634129632,0.02515402265410101,0.037991892370019265
50,1,0.5,3,-5.173101753612034e-4,0.02865385251781691,0.568832222777919,0.037991892370019265
50,1,0.5,4,-0.003705812022668834,0.004790206153043123,0.015897416628742445,0.037991892370019265
50,1,0.5,5,-0.033450741071742056,-0.00902732612866269,0.05645942000035292,0.037991892370019265
50,1,0.5,6,-0.05553812110844721,0.01726083532999249,0.20641524351825888,0.037991892370019265
50,1,1,1,0.10135305436498893,-0.022665205874338262,0.6525687055077303,0.02805734334329906
50,1,1,2,0.03218980628154415,-0.005565195522547659,0.039343026068506384,0.02805734334329906
50,1,1,3,0.01891541544366462,-0.001081538333250245,0.0014859039604609998,0.02805734334329906
50,1,1,4,-0.025246902405679696,0.00165515372519735,0.0034800347302426644,0.02805734334329906
50,1,1,5,-0.033306053349302915,0.005220567501420566,0.03462121759802655,0.02805734334329906
50,1,1,6,-0.10203618716754007,0.014538499678310448,0.26850111213503314,0.02805734334329906
50,10,0.01,1,0.0483810339556238,0.005193273153133972,0.018866167122872327,0.037809360109800294
50,10,0.01,2,0.004358088969203827,0.013399919722360392,0.12560465598274914,0.037809360109800294
50,10,0.01,3,0.002399061590036451,0.020260591274374247,0.2871478547841282,0.037809360109800294
50,10,0.01,4,-0.019355097207205373,-0.002720924874687323,0.005178863295011923,0.037809360109800294
50,10,0.01,5,-0.041649589680242995,0.0262951974400265,0.48367564275621033,0.037809360109800294
50,10,0.01,6,-0.08407013654312691,-0.010662428331898632,0.0795268160590282,0.037809360109800294
50,10,0.02,1,0.04355083066374473,-0.008739210958738352,0.09797374128589534,0.02792012618517754
50,10,0.02,2,0.01780818673123771,0.018659861396541185,0.4466651546987965,0.02792012618517754
50,10,0.02,3,0.0052631607378387894,0.017809346143229123,0.4068751784763142,0.02792012618517754
50,10,0.02,4,-0.009764996802926043,-4.5438652538579323e-4,2.648598536209554e-4,0.02792012618517754
50,10,0.02,5,-0.0395011335113306,0.003730194573674797,0.01784958891163492,0.02792012618517754
50,10,0.02,6,-0.04853164635009443,0.004865756051786912,0.030371476773738026,0.02792012618517754
50,10,0.05,1,0.04328779903182666,0.01661091883207193,0.3624598336776297,0.027590763125365722
50,10,0.05,2,0.03707260234450709,-0.003997461296117524,0.020991385759112444,0.027590763125365722
50,10,0.05,3,0.018767242299071427,0.005021147506018976,0.033119100594400215,0.027590763125365722
50,10,0.05,4,-0.002374531207941684,0.010471574648431046,0.14404446028422774,0.027590763125365722
50,10,0.05,5,-0.018134683263900515,0.012568191789007255,0.20750003455297686,0.027590763125365722
50,10,0.05,6,-0.038536813022602236,-0.013286182515691539,0.231885185131653,0.027590763125365722
50,10,0.1,1,0.037424308824505856,-0.007645326980993498,0.07857784484458888,0.027273822374350346
50,10,0.1,2,0.021378764297262234,0.010271278660065664,0.14182637675454865,0.027273822374350346
50,10,0.1,3,-0.007655397409930137,0.010479454597220248,0.14763364598307877,0.027273822374350346
50,10,0.1,4,-0.022288649693868113,-0.016148099187042624,0.35055066971362064,0.027273822374350346
50,10,0.1,5,-0.04853543273003348,-0.009809212769237392,0.12935293704675163,0.027273822374350346
50,10,0.1,6,-0.058319954037193644,-0.010635340417055252,0.1520585256574114,0.027273822374350346
50,10,0.2,1,0.02736281476926445,-5.860839592736638e-4,0.0014842678914485947,0.015212608504633362
50,10,0.2,2,0.00712145327240021,-0.001286454012285167,0.007151236713398408,0.015212608504633362
50,10,0.2,3,0.0028162247370204564,-8.732285072300732e-4,0.0032949469946841332,0.015212608504633362
50,10,0.2,4,-0.01182991497744348,0.002928300348002735,0.03705304129573005,0.015212608504633362
50,10,0.2,5,-0.04242910044229243,0.009829951965665468,0.41753742980408864,0.015212608504633362
50,10,0.2,6,-0.07028642149764078,-0.011111236320993187,0.5334790773006501,0.015212608504633362
50,10,0.5,1,0.04122914233588148,1.795669986051191e-4,7.193147685126565e-5,0.021172251055827727
50,10,0.5,2,0.02027231347951054,0.015633132287563967,0.5452026217290784,0.021172251055827727
50,10,0.5,3,-0.008841354130991212,-0.0024759234816533146,0.013675410360681954,0.021172251055827727
50,10,0.5,4,-0.025708405850728564,0.005715631077367843,0.07287764121269905,0.021172251055827727
50,10,0.5,5,-0.03804441687586974,0.009780705869358131,0.21340585340225496,0.021172251055827727
50,10,0.5,6,-0.046872192634403294,-0.008329243803675297,0.1547665418184343,0.021172251055827727
50,10,1,1,0.09817293919032087,-0.008375220325762338,0.19184926181998047,0.019121245369953584
50,10,1,2,0.007535679130743334,-0.0024804462393904227,0.016827797928623493,0.019121245369953584
50,10,1,3,0.002320808083377906,-0.0036739253514752645,0.03691716194270878,0.019121245369953584
50,10,1,4,-0.026214136093390412,-0.003250199931404758,0.028892678466535072,0.019121245369953584
50,10,1,5,-0.030476572373362328,-0.0056894582290998395,0.08853387589305765,0.019121245369953584
50,10,1,6,-0.06713254227914883,0.015260852971685909,0.6369792239490946,0.019121245369953584
100,0.05,0.01,1,0.3775950916822676,-0.024755237095588845,0.1637402274088835,0.06117717176453014
100,0.05,0.01,2,0.16758009554792672,0.0013735643141386319,5.041029130475537e-4,0.06117717176453014
100,0.05,0.01,3,0.05908595450155677,0.011639845209226899,0.036200587499243216,0.06117717176453014
100,0.05,0.01,4,0.03887342481680836,-0.011870411116035087,0.03764893796281667,0.06117717176453014
100,0.05,0.01,5,-0.020889893295480005,-0.04993312813910916,0.6661909931769228,0.06117717176453014
100,0.05,0.01,6,-0.2840965468233754,0.018926911005438366,0.09571515103908629,0.06117717176453014
100,0.05,0.02,1,0.3606002444399814,-0.0383031333537253,0.4786264924684319,0.05536508049890586
100,0.05,0.02,2,0.17703494104071968,-0.0048361882269234565,0.0076301753661010925,0.05536508049890586
100,0.05,0.02,3,0.01598635690222016,-0.006155847288681579,0.012362428808581228,0.05536508049890586
100,0.05,0.02,4,-0.0097730932831844,0.03531236669849729,0.4068007829094519,0.05536508049890586
100,0.05,0.02,5,-0.025175116448729894,0.013677543498019945,0.06103013601261461,0.05536508049890586
100,0.05,0.02,6,-0.278877663562801,0.010141030694159843,0.0335499844348192,0.05536508049890586
100,0.05,0.05,1,0.3245750995793344,0.022492045932871654,0.13909185223155288,0.06030844302612001
100,0.05,0.05,2,0.1157965222355159,0.005229643050812546,0.007519480912115444,0.06030844302612001
100,0.05,0.05,3,0.006872125790455822,0.022310242457430022,0.13685237760920818,0.06030844302612001
100,0.05,0.05,4,-0.00653556950181786,0.02525763958839386,0.17539987949658337,0.06030844302612001
100,0.05,0.05,5,-0.042011327811743555,-0.042962259463038575,0.5074789051649383,0.06030844302612001
100,0.05,0.05,6,-0.2709307840222966,0.0110641759428112,0.03365750458560185,0.06030844302612001
100,0.05,0.1,1,0.28076274460064804,-0.015418862790920246,0.11561753770750241,0.04534615683542867
100,0.05,0.1,2,0.07598211316050564,-0.01301696117509067,0.08240209388393598,0.04534615683542867
100,0.05,0.1,3,0.02004145171488107,0.009753034584179842,0.046259246767521196,0.04534615683542867
100,0.05,0.1,4,0.013272497303608355,-0.013626107248053968,0.09029477792178218,0.04534615683542867
100,0.05,0.1,5,-0.02957604642269599,0.0345990831310606,0.5821678378414348,0.04534615683542867
100,0.05,0.1,6,-0.21740329519485113,0.013084429521325425,0.08325850587782348,0.04534615683542867
100,0.05,0.2,1,0.16833368720890363,0.0030105026163583576,0.006309205687169202,0.03790108702103523
100,0.05,0.2,2,0.0326166382663262,0.004327346952029642,0.013035872433049598,0.03790108702103523
100,0.05,0.2,3,0.02004992086271049,0.004592422691032969,0.014681836264249216,0.03790108702103523
100,0.05,0.2,4,0.002483002200859976,-0.032517349865855194,0.7360832846939204,0.03790108702103523
100,0.05,0.2,5,-0.013763581017942266,-0.016857862368822994,0.19783433881396026,0.03790108702103523
100,0.05,0.2,6,-0.157952375412873,-0.006785825492305136,0.03205546210765129,0.03790108702103523
100,0.05,0.5,1,0.04975296148934131,0.002748865283673651,0.022311446195834396,0.01840304108551585
100,0.05,0.5,2,0.02773036069475334,0.002733492537396049,0.022062595049601456,0.01840304108551585
100,0.05,0.5,3,0.015913657105224282,0.008462612819299546,0.2114607419376205,0.01840304108551585
100,0.05,0.5,4,-0.017236387312050468,0.003902243411297413,0.04496240369522135,0.01840304108551585
100,0.05,0.5,5,-0.030419634457664647,-0.01535266446421153,0.6959664837842336,0.01840304108551585
100,0.05,0.5,6,-0.09226714299456545,0.001046925916360673,0.0032363293374886963,0.01840304108551585
100,0.05,1,1,0.0764147899737251,0.03767754012296953,0.876448879833021,0.04024567778641662
100,0.05,1,2,0.028830315842824313,0.0015992149524414034,0.0015789747742725835,0.04024567778641662
100,0.05,1,3,-1.3448327046050267e-4,0.009994671980385186,0.06167350050364791,0.04024567778641662
100,0.05,1,4,-0.011743166819305009,-0.0020047253102022135,0.0024812541776059946,0.04024567778641662
100,0.05,1,5,-0.03472140330610936,0.007334062694450507,0.03320861357556129,0.04024567778641662
100,0.05,1,6,-0.09170825432549362,-0.0063134139049316595,0.024608777135891224,0.04024567778641662
100,0.1,0.01,1,0.3137364448028402,-0.016100668654574827,0.12236027263167325,0.04602816852272923
100,0.1,0.01,2,0.11856438242233053,-0.01015363711946761,0.04866266476694218,0.04602816852272923
100,0.1,0.01,3,0.03638569742881397,-0.004252010151114769,0.00853377516100341,0.04602816852272923
100,0.1,0.01,4,0.02314184235817929,-0.032706075403065325,0.5049047754514152,0.04602816852272923
100,0.1,0.01,5,-0.01579971329941179,-0.00863613828167224,0.03520398167508513,0.04602816852272923
100,0.1,0.01,6,-0.23139587065352427,0.02437036266989436,0.28033453031388084,0.04602816852272923
100,0.1,0.02,1,0.2988524965335054,-0.02823570451024574,0.24685962048236806,0.05682946922123043
100,0.1,0.02,2,0.1256754451250913,-0.0014009729002681943,6.077322307623235e-4,0.05682946922123043
100,0.1,0.02,3,0.03144777354459174,-0.009144002512812444,0.025889607945757995,0.05682946922123043
100,0.1,0.02,4,0.004555657822232792,0.02138986193946825,0.14166702153980096,0.05682946922123043
100,0.1,0.02,5,-0.022410434197845004,-0.03603299140824432,0.4020253480881978,0.05682946922123043
100,0.1,0.02,6,-0.24703747710977844,0.024307517194052084,0.1829506697131129,0.05682946922123043
100,0.1,0.05,1,0.26571123747190045,6.400272547625844e-4,2.0685238029168488e-4,0.04450083980100256
100,0.1,0.05,2,0.09023374196782395,4.61888259196148e-4,1.0773019159506666e-4,0.04450083980100256
100,0.1,0.05,3,0.024331410409534075,-0.009377539139345878,0.04440596958708419,0.04450083980100256
100,0.1,0.05,4,-0.025044584569182116,-0.011576139398633653,0.06766920619997066,0.04450083980100256
100,0.1,0.05,5,-0.03763193286573863,-0.041911351933665464,0.8870067533728976,0.04450083980100256
100,0.1,0.05,6,-0.2475134654192822,0.0010932075509919982,6.034882681608979e-4,0.04450083980100256
100,0.1,0.1,1,0.21227030660996873,-0.00850857215022534,0.09084083883405056,0.028230340600038328
100,0.1,0.1,2,0.07467233866524578,0.006415417694160003,0.05164373444887427,0.028230340600038328
100,0.1,0.1,3,0.006257306589973942,0.010024949618245876,0.12610495789585385,0.028230340600038328
100,0.1,0.1,4,-0.005290158764470429,0.0028796310683550617,0.010404985159816759,0.028230340600038328
100,0.1,0.1,5,-0.03861016356907866,-0.022280488000207183,0.6228983229919305,0.028230340600038328
100,0.1,0.1,6,-0.2351034687857131,0.008842324960238722,0.09810716066947407,0.028230340600038328
100,0.1,0.2,1,0.12957450356302247,0.009129064072053545,0.03052629211035062,0.052250352813234466
100,0.1,0.2,2,0.027169490047625772,0.01657894901656856,0.1006782220472206,0.052250352813234466
100,0.1,0.2,3,0.0195112341264667,-0.03905868849261566,0.558800593130765,0.052250352813234466
100,0.1,0.2,4,0.002382151751368011,0.013245302304235694,0.06426067677820291,0.052250352813234466
100,0.1,0.2,5,-0.043636004784391204,0.025687417558016318,0.24169208940391068,0.052250352813234466
100,0.1,0.2,6,-0.1947718842925675,0.00332195832125836,0.0040421265295502206,0.052250352813234466
100,0.1,0.5,1,0.03210386382288528,0.001126034560974798,8.951284915536379e-4,0.037636482710816994
100,0.1,0.5,2,0.01360410112754959,-0.0028230624609804824,0.005626300373336485,0.037636482710816994
100,0.1,0.5,3,0.006767426355811927,0.021276551860882276,0.3195835617587291,0.037636482710816994
100,0.1,0.5,4,-0.011209854342848111,-0.014328342451567177,0.144935190434473,0.037636482710816994
100,0.1,0.5,5,-0.036315528948932224,0.013993200290045747,0.13823437103352107,0.037636482710816994
100,0.1,0.5,6,-0.11516377570479669,0.023525825904630596,0.3907254479083867,0.037636482710816994
100,0.1,1,1,0.09793438110539383,-0.003249352310551747,0.0269482565922529,0.01979390425729657
100,0.1,1,2,0.030566026127149076,-0.007365730584842212,0.13847415665522933,0.01979390425729657
100,0.1,1,3,0.01009597324703769,0.0028926155089135253,0.021355930075903345,0.01979390425729657
100,0.1,1,4,-0.00886236811382991,-0.008330104440453625,0.17710791178606927,0.01979390425729657
100,0.1,1,5,-0.02182230192952678,-0.006823281774054982,0.11882933918615933,0.01979390425729657
100,0.1,1,6,-0.09340110715132581,0.014236268107233444,0.5172844057043858,0.01979390425729657
100,0.2,0.01,1,0.21139041856927612,-0.005825976878720009,0.03635647290387174,0.030554690209204847
100,0.2,0.01,2,0.1118258655883105,0.009533683476633996,0.0973566649805101,0.030554690209204847
100,0.2,0.01,3,0.02304003897689687,-0.01133588134337482,0.13764321657905848,0.030554690209204847
100,0.2,0.01,4,0.007559474198649048,-0.025424986545419404,0.6924137665502308,0.030554690209204847
100,0.2,0.01,5,-0.007396550778964839,0.005632662347665668,0.03398377866041212,0.030554690209204847
100,0.2,0.01,6,-0.21464839542064246,0.0014480796828257054,0.002246100325916685,0.030554690209204847
100,0.2,0.02,1,0.22690062686832924,-0.02445665858978771,0.3721013348225117,0.04009281102230891
100,0.2,0.02,2,0.09628819782643462,-0.010466297343893146,0.06814800138595244,0.04009281102230891
100,0.2,0.02,3,0.022929164384131805,-0.0036916177385468087,0.008478137082659353,0.04009281102230891
100,0.2,0.02,4,3.110569083752261e-5,0.003430683747858613,0.007321976933740133,0.04009281102230891
100,0.2,0.02,5,-0.02569824915459587,-0.02645837629974089,0.43550521891212146,0.04009281102230891
100,0.2,0.02,6,-0.22304028563433384,0.013202979106182369,0.10844533086301493,0.04009281102230891
100,0.2,0.05,1,0.21213448382150446,0.006209091078724039,0.022342833079332453,0.04153927476445272
100,0.2,0.05,2,0.07674694400001,-0.012332712048948632,0.08814534118387009,0.04153927476445272
100,0.2,0.05,3,0.003313006395449257,-0.028998748181369202,0.4873496758408839,0.04153927476445272
100,0.2,0.05,4,-0.013886643990240583,0.017929440941346176,0.18630121027595095,0.04153927476445272
100,0.2,0.05,5,-0.043823825754564505,0.009735347888387941,0.05492690536064673,0.04153927476445272
100,0.2,0.05,6,-0.18063029168817368,0.016664138213148064,0.16093403425931582,0.04153927476445272
100,0.2,0.1,1,0.17895672162466875,-0.029186011063994065,0.7698541101326397,0.0332636977958836
100,0.2,0.1,2,0.08282434540876919,-1.5468435319542385e-4,2.1624781031288463e-5,0.0332636977958836
100,0.2,0.1,3,0.015104286025896137,0.0024415616517441995,0.005387587509955177,0.0332636977958836
100,0.2,0.1,4,0.006275116199775323,-0.001128445148108564,0.0011508530005443752,0.0332636977958836
100,0.2,0.1,5,-0.029727912107591615,-0.014150955075866514,0.1809799449149986,0.0332636977958836
100,0.2,0.1,6,-0.19690434365644385,0.006866023643158658,0.042605879660830744,0.0332636977958836
100,0.2,0.2,1,0.14823370960494797,-0.013288073999471042,0.43121172342384684,0.020235631317345765
100,0.2,0.2,2,0.0354227372541495,0.011373714039927853,0.3159156156271022,0.020235631317345765
100,0.2,0.2,3,0.019535195889656274,-8.272620975412178e-4,0.001671293550578191,0.020235631317345765
100,0.2,0.2,4,-0.009156826631780468,-0.0054046574483049715,0.07133502701552195,0.020235631317345765
100,0.2,0.2,5,-0.05421310618080245,-0.007885706366087666,0.15186150050823424,0.020235631317345765
100,0.2,0.2,6,-0.1639197527760124,-0.0033863613998467725,0.02800483987471659,0.020235631317345765
100,0.2,0.5,1,0.02772304732986377,0.01722423152145367,0.14335840234580444,0.04549129271988374
100,0.2,0.5,2,0.019131442375747185,-0.029442060324316212,0.4188705623500998,0.04549129271988374
100,0.2,0.5,3,-0.010768795873817998,-0.014346295819695857,0.09945417218282929,0.04549129271988374
100,0.2,0.5,4,-0.025427632431681946,-0.013440833341964845,0.08729629978092837,0.04549129271988374
100,0.2,0.5,5,-0.04909487610188245,0.020731997179792273,0.20769484889454018,0.04549129271988374
100,0.2,0.5,6,-0.10510788039715796,-0.009468935206517289,0.043325714445797935,0.04549129271988374
100,0.2,1,1,0.08482473928869232,-0.01426207798586983,0.10863496704714225,0.04327110526005238
100,0.2,1,2,0.01748278361731126,-0.012072662639226905,0.07784131299424112,0.04327110526005238
100,0.2,1,3,0.006890176029047216,0.007269719463040107,0.028225349412260136,0.04327110526005238
100,0.2,1,4,-0.03763998489725313,-0.006207429430718494,0.020579158171295398,0.04327110526005238
100,0.2,1,5,-0.046907386306248515,0.015830501717764574,0.13384229709109202,0.04327110526005238
100,0.2,1,6,-0.1034688841931628,0.034369269891956,0.6308769152839692,0.04327110526005238
100,0.5,0.01,1,0.1520923530670201,-0.005428058607609276,0.014250467941678578,0.04547052466996997
100,0.5,0.01,2,0.05389270645519781,-0.02322707985537607,0.2609331729147772,0.04547052466996997
100,0.5,0.01,3,0.014051922319581257,0.009150554018047513,0.0404981185532883,0.04547052466996997
100,0.5,0.01,4,-0.0034261198312378516,0.03158558893980665,0.48252300892642047,0.04547052466996997
100,0.5,0.01,5,-0.010102749320356695,-0.008103535458546847,0.031760632508553856,0.04547052466996997
100,0.5,0.01,6,-0.14285045584648823,0.018749885345439365,0.17003459915528155,0.04547052466996997
100,0.5,0.02,1,0.17264218123480649,0.004423937281183454,0.023587202063244023,0.02880519022123339
100,0.5,0.02,2,0.06544806301705512,-0.017657170923838797,0.3757515208582242,0.02880519022123339
100,0.5,0.02,3,0.05451499765893154,-0.015196028055367794,0.2783035065255914,0.02880519022123339
100,0.5,0.02,4,-0.004853894337032179,0.01607355940872789,0.3113741997749696,0.02880519022123339
100,0.5,0.02,5,-0.02472958792493129,6.732356164080213e-4,5.462515370668694e-4,0.02880519022123339
100,0.5,0.02,6,-0.15299828135587426,0.0029428303823540967,0.010437319240903926,0.02880519022123339
100,0.5,0.05,1,0.14503706592187643,-0.007890741919779598,0.06790851843347102,0.030279988891756877
100,0.5,0.05,2,0.05701631744537526,-0.006644776045275901,0.04815587441808571,0.030279988891756877
100,0.5,0.05,3,0.037469810111949914,-0.017727261407272914,0.34274558935177696,0.030279988891756877
100,0.5,0.05,4,-0.0036637591593787476,-0.00401697221614357,0.01759892873944259,0.030279988891756877
100,0.5,0.05,5,-0.01636990817406669,0.019105814469728248,0.3981252196327412,0.030279988891756877
100,0.5,0.05,6,-0.15525542250363422,0.010725523819830246,0.12546586942448246,0.030279988891756877
100,0.5,0.1,1,0.15178469195638064,0.020393252538348557,0.4601789611340292,0.030062363214575446
100,0.5,0.1,2,0.04579406341174748,-0.008838500740149892,0.08643924600210187,0.030062363214575446
100,0.5,0.1,3,0.013659939313148043,0.006048656583760303,0.04048290043884573,0.030062363214575446
100,0.5,0.1,4,-0.013422608608741848,0.017230658979463378,0.3285167661268663,0.030062363214575446
100,0.5,0.1,5,-0.036137678582598316,-0.0036248540319190536,0.01453900916349242,0.030062363214575446
100,0.5,0.1,6,-0.135669275158265,0.00794483577747333,0.06984311713466443,0.030062363214575446
100,0.5,0.2,1,0.1026925829639343,0.022237105801533624,0.45630057393996304,0.03291946396472923
100,0.5,0.2,2,0.0350723596998888,-7.913244094567828e-4,5.778346952727502e-4,0.03291946396472923
100,0.5,0.2,3,0.01778642839430013,-0.010510606728195149,0.10194127552332388,0.03291946396472923
100,0.5,0.2,4,0.0016441576400896573,-0.003982380661035589,0.014634572173137373,0.03291946396472923
100,0.5,0.2,5,-0.022546895461846333,0.021337129376608567,0.4201133392981746,0.03291946396472923
100,0.5,0.2,6,-0.12246497019643111,0.0026402157898929783,0.006432404370128347,0.03291946396472923
100,0.5,0.5,1,0.05249497613284887,0.001086788408179681,0.001216394605741345,0.03116073943214835
100,0.5,0.5,2,0.026187017293003375,-0.008293611145140642,0.07083890326236486,0.03116073943214835
100,0.5,0.5,3,0.014634870581940606,0.011416032269447578,0.13421926799026146,0.03116073943214835
100,0.5,0.5,4,-0.008318357553461872,0.016138369344182203,0.268227802491556,0.03116073943214835
100,0.5,0.5,5,-0.019911386755966834,-0.01599212075821458,0.26338838024805594,0.03116073943214835
100,0.5,0.5,6,-0.07891143682309773,-0.015953241140146547,0.2621092514020204,0.03116073943214835
100,0.5,1,1,0.07890554852746196,-0.003898715444667114,0.045313661010618844,0.018315001679181164
100,0.5,1,2,0.014694555923938616,0.005884641898632853,0.10323480781156856,0.018315001679181164
100,0.5,1,3,4.584290032902318e-4,0.009135260939607042,0.2487871748815508,0.018315001679181164
100,0.5,1,4,-0.02334201900511414,-0.0037694677426342318,0.04235904270683517,0.018315001679181164
100,0.5,1,5,-0.04849983304188243,0.010538658144521318,0.33109811508110676,0.018315001679181164
100,0.5,1,6,-0.09591819234516154,-0.00876841485846912,0.22920719850831983,0.018315001679181164
100,1,0.01,1,0.12327196167348743,0.006223462460817272,0.02749700097385932,0.03753093722309058
100,1,0.01,2,0.051939584658991504,0.002132771818005467,0.003229311709587165,0.03753093722309058
100,1,0.01,3,0.03197692967725809,-0.0165344541278419,0.19408899161484316,0.03753093722309058
100,1,0.01,4,0.013221574224658325,-0.009210099675798313,0.06022126044939656,0.03753093722309058
100,1,0.01,5,-0.015478692450734612,0.006068361382191986,0.02614351946705733,0.03753093722309058
100,1,0.01,6,-0.12517517663576355,-0.03114886721866397,0.6888199157852565,0.03753093722309058
100,1,0.02,1,0.11905137145195999,-0.0012550166306085494,0.0011326531913094253,0.03729074023366449
100,1,0.02,2,0.04880086030041821,-0.022218292941652666,0.35499265582410894,0.03729074023366449
100,1,0.02,3,0.03557419475380181,0.0058449456590418045,0.024567385860822303,0.03729074023366449
100,1,0.02,4,3.5021723916716297e-7,-0.007909108805107963,0.04498348429220109,0.03729074023366449
100,1,0.02,5,-0.009317211508952435,0.02683713825478526,0.5179292021724021,0.03729074023366449
100,1,0.02,6,-0.09867884862497575,-0.00885563761881666,0.056394618659156175,0.03729074023366449
100,1,0.05,1,0.07229728861616111,-0.010123425962843184,0.3567526743524835,0.016948992686875074
100,1,0.05,2,0.04164561864542773,5.37134433907612e-4,0.001004334090323809,0.016948992686875074
