interval,ebar,s,wmax,lmax,lmin,lmax_m,lmax_lo,lmax_hi,lmin_m,lmin_lo,lmin_hi,ebar_m,ebar_lo,ebar_hi,s2_m,s2_lo,s2_hi,nch,z
1,-0.021963263974227393,0.1381656674993035,0.26335753809733237,1.2308161380138498,0.7684670919254808,1.233145908718126,1.176993316718756,1.280010941974083,0.7664636254253385,0.7417263970055799,0.7978704931457608,-0.022461682012973182,-0.04504161099654253,-1.8825773900448e-4,0.01998193998559499,0.01557754467052778,0.02499082374026353,20,0.05
0.01,0.04748334063661255,0.2270782644742201,0.3872349673655747,1.4729025346454074,0.7013760302476362,1.474725322778038,1.428665995162536,1.527235129364932,0.7003744008874843,0.6797014029774426,0.7209595654769158,0.04711399366778848,0.03364039142820101,0.05815443163986272,0.05226741335383989,0.04733786051796831,0.05707297164994615,20,0.1
0.02,0.04300654647491759,0.21789316714739154,0.3761390103399546,1.4566496090550305,0.7296441725797322,1.45862257089413,1.417591772992601,1.494752943367815,0.7284580049729016,0.7027360867268035,0.7492668076772799,0.04263362983160696,0.02797178268356711,0.05431396460862557,0.04818801131615944,0.04318068584313581,0.05312309671667101,20,0.1
0.05,0.024859742714340338,0.21469173683242607,0.3435325700158043,1.3889632064703323,0.7092603801464341,1.391659290769305,1.344331483242798,1.432031221735481,0.708118982591768,0.6904834215664972,0.7302563250610701,0.02448906777393412,0.01044023655441473,0.03560737831108463,0.04679925140677285,0.0414895081038618,0.05260950940015673,20,0.1
0.1,0.013075857952535299,0.19409077035953629,0.33106661641027824,1.337403132900062,0.7181573263839363,1.340260277742774,1.293517141943294,1.37846157872032,0.7169562722488096,0.6924331283776655,0.7413789302316933,0.01268695060670447,-0.0038339554851498,0.02408409167513357,0.03841102594544381,0.03262660741548613,0.04332586018393435,20,0.1
0.2,-0.009489356530935042,0.16194349844366132,0.29728065729384173,1.2703070358908088,0.7428355009017248,1.272919104928876,1.239237664879204,1.31202312587531,0.7413639513957204,0.7163420576236785,0.7670912880235372,-0.00988860627394231,-0.02201997604120652,0.00258160723521815,0.02698914936400303,0.02288480024624066,0.03145471992918137,20,0.1
0.5,-0.04041846106147777,0.09634981786804007,0.21177841306679585,1.0989677780239304,0.8091439734347654,1.103066106942811,1.070670237149481,1.135850485755365,0.8059861275263767,0.7801699572661193,0.8340660038596523,-0.04085021386372999,-0.05651070595138147,-0.02314980786625002,0.01008205273751431,0.00779404340928758,0.01249957768163727,20,0.1
1,-0.011861392734437676,0.1323130523520765,0.23073991548615583,1.2595316121786637,0.8098366023321639,1.261773615136861,1.211002555676086,1.313024084796504,0.8071593713006107,0.7849682180032254,0.8364267641989322,-0.01239022611641071,-0.0333623428046589,0.00952823486457654,0.01846585223842975,0.01411471644399419,0.02226128479906266,20,0.1
0.01,0.023496111789043535,0.17612270374847275,0.28294818221773566,1.327036395952503,0.7539418754881438,1.329369894205885,1.300862560228359,1.363018334956823,0.7525298497076295,0.7316231133498045,0.7758239945787699,0.02311929247972365,0.00889539064390488,0.03495648549839349,0.03174424582528552,0.02832691288695217,0.03524232160557295,20,0.2
0.02,0.020797628739817792,0.16009067096280138,0.2748407411992511,1.3163210224661313,0.7778089738010039,1.318259868963986,1.283134871971169,1.349643736813187,0.7761497607800181,0.7535138586597804,0.7989390488570092,0.02045114100556178,0.00935756805340485,0.03374730535400517,0.02629785373582884,0.02256855509460472,0.02973598187479277,20,0.2
0.05,0.00749962304883719,0.15681245790999226,0.27682032396342543,1.2567484250083778,0.7581907135751075,1.259331140504857,1.225071894546792,1.299390735085811,0.7567169692737533,0.7317442135177563,0.7870409533120675,0.00713389672560796,-0.00513405602315694,0.02118810994096129,0.02528837152259671,0.02091515091077711,0.02978416200719156,20,0.2
0.1,-0.007843148612728036,0.15515734034055773,0.2966118803380556,1.2315860462697312,0.7433324583249815,1.234277128682312,1.202615827471315,1.273568739834567,0.7419806250072422,0.7177960695622847,0.7645020591417673,-0.00821591906267555,-0.02199684602702486,0.00472341158413161,0.02478559727797392,0.0211547127931567,0.02935497441695334,20,0.2
0.2,-0.0031332712849502513,0.12654246429482252,0.22001322355957845,1.2182117548619062,0.8025081858775057,1.220948160562471,1.190048424231794,1.254617857471818,0.8003086313891979,0.777396912223759,0.827275994215749,-0.00353002436824883,-0.01711925171129415,0.01058706034011267,0.01676439470644202,0.01379294749961017,0.01984313392337989,20,0.2
0.5,-0.03794485290675077,0.08308677051271447,0.1811658786067592,1.0785378882481378,0.8342969552004653,1.084206880801978,1.056138208449858,1.119777825756714,0.8312889569730807,0.80341389874033875,0.8543087836069809,-0.03833482263811893,-0.05461239465310678,-0.02567187106856962,0.00763191192506852,0.00567663979189762,0.00934949043753599,20,0.2
1,-0.006978863191496357,0.11951349403321712,0.20605866969117276,1.228825296681125,0.8199789223304099,1.231145714259754,1.171813788082567,1.286316325364776,0.8169165720343419,0.7898711239275757,0.8428014102060779,-0.0074679684431273,-0.02278725640714609,0.00954467905000368,0.01519983518896653,0.01179489044574586,0.01879715185934645,20,0.2
0.01,0.004774553897262274,0.10917850817501303,0.18636903599578156,1.1877628398847355,0.8299672506685535,1.191068398493096,1.150688591452889,1.227962327029042,0.8278633172297988,0.8017002086345186,0.8521320863941612,0.00441381833357657,-0.01096710542494087,0.01761810059678676,0.01259165470512136,0.00998341335919563,0.01529247485718399,20,0.5
0.02,0.010550059619398859,0.11401623468227967,0.19296899422596012,1.1969118819655515,0.8245075382372136,1.200711759086079,1.166801772049031,1.23449086296648,0.8223274763475389,0.800519872154434,0.8487078500285641,0.01016542538794587,-0.00166335956478597,0.02176312058327488,0.01373016924254347,0.01128731077565386,0.01656984447298048,20,0.5
0.05,0.005304197823111862,0.11750577703100361,0.19167114690792164,1.2112721208792991,0.8293979923696584,1.214737895521644,1.176291033250696,1.244196485052378,0.8270837618273341,0.8037130723811188,0.8585209606823782,0.00493118737502174,-0.00930954959777758,0.01811733250871096,0.01450376471303548,0.01190683373044654,0.01682664601907998,20,0.5
0.1,-6.713251584935416e-4,0.10839678434648242,0.1892125962433949,1.181230842338364,0.8276105410985525,1.184766215903116,1.146836093845016,1.222341326483366,0.8250739359540504,0.8064677328537757,0.8501507230782798,-0.00105586184235196,-0.01198034892893349,0.0130191859631865,0.01247864899351428,0.00985540243328448,0.01479296438361712,20,0.5
0.2,-0.024391460251531105,0.08627888547499643,0.15930397045384878,1.1373704867880063,0.8527371126823662,1.14048505024975,1.101012304385659,1.173136416217403,0.8494994500228179,0.8236248489070217,0.88023502823714594,-0.02477580181838817,-0.03746488086953517,-0.01210341689602983,0.00815970202110518,0.0059874029815557,0.01003697292800814,20,0.5
0.5,-0.020722943866933036,0.0613044223940912,0.11541068114597483,1.0738401179289807,0.8910001517955424,1.081868865008156,1.046996324467234,1.116985499397932,0.8848426411885518,0.8559764389734877,0.917236130431396,-0.02116630738240474,-0.03413179828026522,-0.00703423617512017,0.0045874814817822,0.00279421779272116,0.00631789131787759,20,0.5
1,-0.010235340570518045,0.09489033663024142,0.1697975924220656,1.1850649609149329,0.8676568370798332,1.188044147375974,1.140962629753633,1.237935793371828,0.8621967211779478,0.8302303210412101,0.8873987014150919,-0.01074710590082236,-0.03264234272101117,0.00805328329602811,0.00992303533159984,0.00717950093748862,0.01351075233096783,20,0.5
0.01,-8.508808693659045e-4,0.09430937584735614,0.1587991620189327,1.169672445290325,0.853167690240062,1.173302595286141,1.133556952363672,1.21021488823898,0.8502296388217193,0.8236629093114045,0.8772806511541745,-0.00126412602308158,-0.01546793177655667,0.01194929553131467,0.00967705947281154,0.00746124068168775,0.01249564754079452,20,1
0.02,0.004432851406692803,0.0943170812957795,0.1612074528033329,1.166133831720603,0.8511154864976643,1.16991070485156,1.137840788263062,1.206769906208322,0.8483924790514888,0.8266593010677857,0.8713730673639004,0.00406346845941786,-0.00958128250101377,0.01445060545139134,0.00960268535135675,0.00716165886006845,0.01200428107691618,20,1
0.05,-0.004440293329352403,0.08278204661686056,0.13258946913082165,1.1417811656879813,0.8812395812947652,1.145752781947919,1.11273214312317,1.179301216374481,0.8769571216702058,0.8515506983309382,0.9090759636948872,-0.00480358310496774,-0.01904006521171891,0.00734093631807722,0.00753500927776972,0.00588723337173831,0.00966760264298992,20,1
0.1,0.003545339015970648,0.07585526486727924,0.11823858219469176,1.1255126066048142,0.8938664440205077,1.131830381802704,1.103194866983962,1.161461670750982,0.889638439011411,0.8610833863459526,0.9149949245560696,0.00314853008927767,-0.01171316512403082,0.01840102140003749,0.00649558926162574,0.00461923316458718,0.00858735809656381,20,1
0.2,-0.011096069634452461,0.07139541996442127,0.12359482819997379,1.114090815507276,0.8837378340024491,1.118442651965045,1.081765194883506,1.15658757195939,0.8796471778473614,0.8514424211374301,0.9027567074291278,-0.01147094581529584,-0.02582195712724941,0.00409040492666331,0.00579765513121007,0.00401975035689062,0.00776764742878977,20,1
0.5,-0.00948315369972721,0.060122104440355484,0.08811317285393146,1.0878458234997124,0.9156572433157429,1.095666711277298,1.060300901882004,1.135909243310447,0.9060280378902624,0.8805531099972588,0.9308943863735633,-0.00988129977462919,-0.02437091635207273,0.00589442817568116,0.00434574244008229,0.00249787649855423,0.00634329499093707,20,1
1,0.0038327922722071577,0.09725393037437265,0.1784444090357901,1.1953564304098654,0.867643741536489,1.198240455858146,1.142701996763932,1.242600592151212,0.8632453235346031,0.8369010856309025,0.8907186892456502,0.00336291873020957,-0.01910496148182595,0.02116210231661437,0.01031027730706526,0.00749816476442335,0.01344788581479005,20,1
0.01,-5.79456361211434e-4,0.03164452396522991,0.052909093283372434,1.043074054845098,0.9484662305141879,1.058769894695773,1.037822640052118,1.086663798140978,0.9352013674697152,0.8995868903167319,0.9637118473283884,-0.00100520242876209,-0.01771009751771904,0.01368745829482543,0.00179574845977356,8.6538726784444e-4,0.00308090817824675,20,10
0.02,-0.005705731059042482,0.047207015260500244,0.07850058707358243,1.069066141551796,0.9245015171809762,1.077693472505469,1.048987743675654,1.111113121221313,0.9171319583560582,0.8872655733622989,0.9500180415391992,-0.00608793582927133,-0.02063558385410376,0.00866097627587563,0.00293992816185767,0.00171915600096603,0.00482422421685262,20,10
0.05,0.0021397152016316805,0.03661265915977707,0.06288306573390541,1.0649023083805926,0.9505585729464018,1.073746527833482,1.040751457502624,1.105157586956303,0.938468170150692,0.907095971034983,0.9663141955109048,0.00172903177064478,-0.01806770225090529,0.01857630643325386,0.002088756012701,0.00112374843083407,0.00339074092303508,20,10
0.1,3.00633915187978e-5,0.0270352504243643,0.05292795332440868,1.0308727607146675,0.9484483425708431,1.052725303231632,1.026618813562261,1.073919950753246,0.9377628476423732,0.9110167453694562,0.9669352854958924,-3.8924564389397e-4,-0.01629457653714597,0.01554522004659393,0.00150994800929592,7.3423442521519e-4,0.00242370806357403,20,10
0.2,-0.008454663573830377,0.03726506258687191,0.05940325984838067,1.0446186464888998,0.9423266900087826,1.060019803814878,1.029057858411986,1.092901852792202,0.9283853071125762,0.8992875538009839,0.9591363146433828,-0.00887001350926093,-0.02444971312486197,0.00693391788940932,0.00216023520389799,0.00112142209731007,0.00332466371336301,20,10
0.5,0.008969954439877378,0.06808932443921314,0.13110254781544367,1.1400846885118265,0.9158523744215461,1.144836558226631,1.094125922414744,1.206891672184121,0.9095033447473512,0.8791677987662696,0.9401092888769748,0.00852767693605347,-0.00632854563293431,0.02518620390110137,0.00544498839240081,0.0027749262383909,0.00828806550357319,20,10
1,0.01013002952232664,0.07624289220475454,0.16054788447656762,1.1741539955440017,0.9276339650630898,1.177725063801282,1.119178221296201,1.26801093285709,0.9177090641692808,0.8926607099557039,0.9424221760234366,0.00964458715036325,-0.00993090767785437,0.02885099680189511,0.00668531728931263,0.00387580115530832,0.01047171704236977,20,10
0.01,0.0629667646662679,0.24496186862187228,0.44261162847832813,1.5567676127144117,0.7099499405346573,1.558238306770998,1.506187513747385,1.609340277349959,0.7089118247279559,0.6880631659285362,0.7275431685528351,0.06260778533335809,0.05086574842769299,0.07542093459938035,0.06069077912498173,0.05536207483487803,0.06653142723825159,50,0.05
0.02,0.058306895262882456,0.22197854341018808,0.403258610928995,1.4966939030194235,0.7290633227524372,1.498792579458345,1.457934060223322,1.540026753749128,0.7278995742614083,0.7073397532947668,0.7510789174982802,0.05792683353033674,0.04469440981733312,0.06967722755847791,0.05000389551594108,0.04532552795313127,0.0547213212547505,50,0.05
0.05,0.020445419419756822,0.22606149646539184,0.3819326066362704,1.4651133428892888,0.6900607273031805,1.466553172686099,1.422186357304115,1.512592267810147,0.689031715136524,0.6668603965818007,0.7081479785761342,0.02009397106360795,0.0085936055256203,0.03152337754705806,0.051781613263270083,0.04610556204565603,0.05754605668589509,50,0.05
0.1,0.014120286511454474,0.19584292213629054,0.337044667626334,1.3737488616740685,0.7138769520016065,1.375763704713108,1.332201970359747,1.414143587094414,0.7126758196629421,0.6883495749504597,0.7323020490004681,0.0137307068230165,-0.00110450241550909,0.02721534890045339,0.03909755583028943,0.03480456017941785,0.04418603571920487,50,0.05
0.2,-0.018663605227505126,0.13727381839269395,0.26316361316351167,1.2245093309387527,0.7686161313061848,1.226987658342111,1.189184368592987,1.265129348975822,0.7671395090292904,0.734212968595118,0.7896631894551895,-0.01903835294783754,-0.03056317594537845,-0.00330630210199787,0.01955613000178759,0.01693311308581845,0.02415204836112251,50,0.05
0.5,-0.023936711133477787,0.07011111253213442,0.15068461541297162,1.0708353025084283,0.8601189241384741,1.078009503578739,1.049129842350056,1.109583317316152,0.8558380581990632,0.8295730089180635,0.88552480202935,-0.02435968234156448,-0.03972416309686777,-0.00796055642021594,0.00570350220517975,0.00366996216759733,0.00793214893060242,50,0.05
1,-0.012349565219154325,0.08787184393316243,0.15345212045340256,1.1658519653222623,0.8694330663590529,1.168591439244163,1.125186003524918,1.218222662800597,0.8648959416104998,0.8329932676700567,0.8933998290506994,-0.01282685650003098,-0.03131381507650196,0.0035024498024909,0.00860302051435321,0.00600854916445321,0.01122620986433939,50,0.05
0.01,0.04235082003200364,0.19765625954690932,0.3418609255123314,1.4075645275855824,0.7453779647714235,1.409769459447201,1.373883644176868,1.450728111820749,0.7442436409762331,0.7242871188763391,0.7638202393308986,0.04199527347021039,0.02687425126967125,0.05241393326048769,0.03974567769063093,0.03558939505239898,0.0450341762381844,50,0.1
0.02,0.03000552123332913,0.18295434357432971,0.33607389369704815,1.399442430965382,0.7631550998698087,1.401028824114985,1.358667048250362,1.445274987124303,0.761891089549234,0.7389926910755062,0.7802113316203088,0.02966096481764362,0.01863331156717361,0.03948664734279439,0.03412932821534838,0.03019808554132949,0.03846219161932003,50,0.1
0.05,0.030292546845901457,0.17288423563834063,0.314599175499116,1.369710187511018,0.776284787159633,1.372111613667079,1.336220443995791,1.409957055698054,0.7748312425118233,0.7500474036768143,0.7994434700616152,0.02992070613495072,0.01857278894721705,0.04173608279615938,0.0305951371015039,0.02658410793853914,0.03440484839647993,50,0.1
0.1,0.022055248064010383,0.1594510455857899,0.26013879299926057,1.2971101039746136,0.7717256565366679,1.299577839934521,1.269131098496764,1.332221978447499,0.7700969954311369,0.7510303997383343,0.786735084498473,0.021672536544851,0.00873449406044124,0.03696817894377056,0.02614027714203685,0.02263249583245892,0.02974441298073623,50,0.1
0.2,-0.007466469584216082,0.12177678678073593,0.21711442780976498,1.1968076762196158,0.804837868201164,1.199833736890649,1.163773312155835,1.228106728934818,0.8027647736804918,0.7829049448635409,0.8278292209464408,-0.00784112163270086,-0.02083544797595855,0.00610450460381128,0.0155396712117065,0.01241811535214866,0.0187290030599714,50,0.1
0.5,-0.02029110352053087,0.07539102298284808,0.16936438241322488,1.074704092716576,0.8442012352516615,1.082458318796868,1.054654994923534,1.11340766820305,0.8412077647441837,0.8135373489757343,0.8668121928414783,-0.02069765121874402,-0.03502375148254015,-0.00150889388360408,0.00644433983609725,0.00481566646243601,0.00850876552718612,50,0.1
