interval,r1_m,r1_lo,r1_hi,r2_m,r2_lo,r2_hi,nch,z,n,r2,r2lo,r2hi,r1
0.1,0.01570880971565898,-0.1866561213866843,0.2315291495151014,100.1354368162246,99.88472532719048,100.4297308243796,10000,100,100,0.001354368162245878,-0.0011527467280951775,0.004297308243796039,1.5708809715658982e-4
0.05,0.05789779013019079,-0.2556361779810709,0.3693926767677551,199.7348983936664,199.3749042760161,200.055233056875,10000,100,200,-0.0013255080316679768,-0.0031254786199194085,2.761652843750184e-4,2.8948895065095397e-4
0.02,-0.1273676392679945,-0.5711295998154846,0.3519715698149632,500.7002252266042,500.0691805646503,501.4301876227227,10000,100,500,0.0014004504532083573,1.3836112930065703e-4,0.002860375245445468,-2.54735278535989e-4
0.01,0.05045681737628709,-0.6037453486203195,0.7524967813434544,999.770766830252,998.8056921653806,1000.5790214047111,10000,100,1000,-2.292331697479888e-4,-0.0011943078346193792,5.790214047109998e-4,5.045681737628709e-5
1,-0.00754997336209418,-0.07140557169911178,0.04856435546710626,10.03815902364355,9.942693737073713,10.13637459576261,10000,1000,10,0.0038159023643549173,-0.005730626292628771,0.013637459576261168,-7.54997336209418e-4
0.5,-0.01680225928255165,-0.1086859127347106,0.07243314954527713,20.04621252957459,19.93553588559487,20.1512592845385,10000,1000,20,0.0023106264787293718,-0.0032232057202564723,0.00756296422692504,-8.401129641275824e-4
0.2,-0.03599146291904665,-0.1841959441239319,0.1017799335145686,50.01293341512724,49.82287390599604,50.23641428914799,10000,1000,50,2.58668302544951e-4,-0.003542521880079197,0.004728285782959807,-7.19829258380933e-4
0.1,0.05371800686809761,-0.1465469828494541,0.3310850963061078,100.0670184077772,99.76748747331436,100.3825455252404,10000,1000,100,6.701840777720847e-4,-0.002325125266856354,0.0038254552524039642,5.371800686809761e-4
0.05,0.02126067990591371,-0.2527037660462899,0.3263065513200632,199.9416615221788,199.4938903651191,200.2910780871738,10000,1000,200,-2.916923891059797e-4,-0.0025305481744044567,0.001455390435868953,1.0630339952956854e-4
0.02,-0.3109142047749521,-0.7113959317888905,0.1505280946817608,500.0132254567339,499.4329712207525,500.7081782620565,10000,1000,500,2.6450913467757076e-5,-0.0011340575584949386,0.0014163565241129827,-6.218284095499041e-4
0.01,-0.1344358404970077,-0.7319328459661446,0.6171169687478887,1000.316327315374,999.425483196093,1001.189152349863,10000,1000,1000,3.163273153738988e-4,-5.745168039070769e-4,0.001189152349863054,-1.344358404970077e-4
1,0.03652373211972626,-0.02580603209627503,0.1069809582085942,10.02804706945586,9.937286619024864,10.12268204164892,10000,10000,10,0.0028047069455860996,-0.006271338097513679,0.01226820416489205,0.003652373211972626
0.5,0.01848550707090199,-0.08033841723879909,0.1003418174004722,19.98471920469065,19.84512229789719,20.09872435457884,10000,10000,20,-7.640397654675724e-4,-0.007743885105140458,0.004936217728942038,9.242753535450996e-4
0.2,-0.09188144240219938,-0.2220824278252295,0.04512045873321658,50.0962925342848,49.92449594997704,50.27657740334165,10000,10000,50,0.0019258506856960622,-0.0015100810004591292,0.005531548066832981,-0.0018376288480439875
0.1,0.09431558359787508,-0.1096411976533802,0.2826038342057202,100.0362942283195,99.69682056697462,100.3338836736025,10000,10000,100,3.629422831950002e-4,-0.003031794330253801,0.003338836736024975,9.431558359787507e-4
0.05,-0.06790723483627202,-0.3497422970589934,0.1942843788026591,200.0561549360789,199.6658783767605,200.4094971730246,10000,10000,200,2.8077468039455766e-4,-0.0016706081161974584,0.0020474858651229333,-3.3953617418136013e-4
0.02,0.02354117818357438,-0.4186900333579855,0.5473812931791336,499.9513987417326,499.3791443891838,500.4810429697644,10000,10000,500,-9.720251653477785e-5,-0.0012417112216324133,9.62085939528734e-4,4.7082356367148763e-05
0.01,-0.08260713609598345,-0.7537312654966023,0.4571394296344334,1000.888505470749,1000.046644998616,1001.843336283365,10000,10000,1000,8.885054707490347e-4,4.6644998616063305e-5,0.0018433362833649714,-8.260713609598346e-5
1,0.01022920404277458,-0.05301612102765901,0.07150851051521812,9.975495198221006,9.898736731473068,10.04644835406039,10000,100000,10,-0.0024504801778993945,-0.010126326852693213,0.004644835406038883,0.001022920404277458
0.5,-0.00152046691068998,-0.1068275842828744,0.08109833974697359,20.0441157398855,19.91704287876211,20.15806808696794,10000,100000,20,0.002205786994274872,-0.004147856061894495,0.00790340434839698,-7.6023345534499e-5
0.2,0.00572566320835649,-0.1474926023350018,0.1767656422342809,49.96348589039865,49.74454683249149,50.18021484052188,10000,100000,50,-7.302821920269764e-4,-0.005109063350170251,0.0036042968104375017,1.145132641671298e-4
0.1,0.00356697733825146,-0.1703212760344452,0.1752966220066883,99.9381487336059,99.66559301036978,100.2310961157817,10000,100000,100,-6.185126639409733e-4,-0.003344069896302204,0.0023109611578169265,3.56697733825146e-5
0.05,-0.04856907786552969,-0.4013793458217102,0.1926641470697993,199.770874026498,199.3245364088126,200.1831963722292,10000,100000,200,-0.0011456298675099896,-0.003377317955936987,9.159818611459425e-4,-2.4284538932764846e-4
0.02,-0.09693645882805002,-0.5248344121696409,0.2953986829350547,500.4642751405088,499.9215294972585,500.9846545224685,10000,100000,500,9.285502810176816e-4,-1.5694100548291345e-4,0.001969309044936862,-1.9387291765610005e-4
0.01,-0.05683685193540253,-0.58312909635475,0.5465231052900573,1000.604102697135,999.7978909531844,1001.539175935185,10000,100000,1000,6.041026971350671e-4,-2.0210904681561281e-4,0.0015391759351850443,-5.683685193540253e-5
1,-0.02832091373399072,-0.09795350695675166,0.03765956149488318,10.08146000637259,9.991725105731604,10.17728138210481,10000,1000000,10,0.008146000637258899,-8.274894268396338e-4,0.017728138210481026,-0.0028320913733990718
0.5,-0.03143888092047337,-0.1181435911335385,0.05212599700989874,20.00561192821455,19.85232380261305,20.12157644479928,10000,1000000,20,2.805964107275294e-4,-0.007383809869347502,0.006078822239964143,-0.0015719440460236684
0.2,0.01566966001379745,-0.1246270637381723,0.142947458736551,49.74914752600964,49.52062950750499,49.94083057657989,10000,1000000,50,-0.005017049479807301,-0.009587409849900141,-0.0011833884684021578,3.13393200275949e-4
0.1,0.05914738446346059,-0.1385627215960279,0.2924703396839964,100.1080165777575,99.83901637791224,100.4161201789032,10000,1000000,100,0.0010801657775749707,-0.001609836220877514,0.00416120178903201,5.914738446346059e-4
0.05,0.4035107363219371,0.1105901955820504,0.6932862794658889,199.669644179422,199.2672411569703,200.208785051865,10000,1000000,200,-0.0016517791028900497,-0.003663794215148508,0.0010439252593250625,0.0020175536816096854
0.02,-0.1334775476638991,-0.5237369033142192,0.3429572186136443,500.5774148853323,499.9385002012992,501.1844248420757,10000,1000000,500,0.0011548297706645005,-1.229995974016962e-4,0.0023688496841514084,-2.669550953277982e-4
0.01,0.5566782409517441,-0.1283725064250719,1.275151402380396,1000.65458060304,999.6614511300202,1001.576034008082,10000,1000000,1000,6.545806030400225e-4,-3.3854886997986e-4,0.00157603400808215,5.566782409517441e-4
1,0.01160275270502174,-0.04890295224881005,0.1050339826752037,10.01996683388957,9.926858083842264,10.11089672948711,10000,10000000,10,0.001996683388957088,-0.007314191615773624,0.011089672948710882,0.001160275270502174
0.5,-0.0022234152845318,-0.07787507559870203,0.08826321883625753,19.98108942619785,19.88728141210155,20.09258235633484,10000,10000000,20,-9.455286901074444e-4,-0.005635929394922412,0.004629117816742134,-1.1117076422658999e-4
0.2,0.04621894032435031,-0.07133085027658838,0.1827102416093219,49.76787948472039,49.53621381088866,49.95992440876901,10000,10000000,50,-0.004642410305592204,-0.009275723782226741,-8.015118246197384e-4,9.243788064870062e-4
0.1,-0.02603685447159341,-0.194281937103222,0.1476610819458234,99.91939960225184,99.64051378499713,100.2479903552867,10000,10000000,100,-8.060039774815397e-4,-0.003594862150028799,0.002479903552867091,-2.6036854471593406e-4
0.05,0.04713187861957055,-0.296571609357305,0.3613040758910369,200.2752551319041,199.9230954831727,200.6724292623092,10000,10000000,200,0.0013762756595203651,-3.845225841365707e-4,0.003362146311546077,2.3565939309785276e-4
0.02,0.1025166976357254,-0.3811818090549073,0.4965415712574003,500.068070409149,499.4814331466993,500.762016849138,10000,10000000,500,1.3614081829804725e-4,-0.001037133706601412,0.0015240336982760283,2.0503339527145082e-4
0.01,0.8373904696451038,0.1362444654490113,1.479705690805631,999.9380197818248,998.9991759583892,1000.780219119452,10000,10000000,1000,-6.198021817527266e-5,-0.0010008240416108372,7.802191194519192e-4,8.373904696451038e-4
