interval_in_tau,param_index,m,lo,hi,se,nch,z
1,2,-0.00539293046310494,-0.01038794068102869,-6.1375969621863e-4,0.25520286766154315,50,1
1,3,-0.00377047047064629,-0.0132110312435425,0.00492883778259931,0.42072173138399427,50,1
1,4,6.5893736591303e-4,-0.00120286505963376,0.00263209193542753,0.09401956971108599,50,1
1,5,0.00650496672823745,-7.3131014989203e-4,0.01319018545602361,0.36206831749865726,50,1
0.5,0,0.00228277341372565,-0.0040296935435544,0.00747338658448069,0.27093021879133244,50,1
0.5,1,0.00108779655304014,-6.9352747284749e-4,0.00317429047229024,0.09147189430358321,50,1
0.5,2,6.0081901218866e-4,-0.0029503970551886,0.00513148677234643,0.2004435362007988,50,1
0.5,3,-0.00595657894198379,-0.0112107765153664,-8.7059747410938e-4,0.2690561113790763,50,1
0.5,4,0.0018966192498039,-4.6825012536124e-4,0.00398532010208685,0.09248214062836008,50,1
0.5,5,-0.00175761268268884,-0.00776865261816459,0.00481345656493752,0.3124794099927417,50,1
0.2,0,5.8438329600698e-4,-0.0046084220123694,0.00623357453830001,0.2632904795425781,50,1
0.2,1,9.2653908880051e-4,-0.00148971228754051,0.00292202093969873,0.08986587859053118,50,1
0.2,2,0.00110002367151605,-0.00209544946681192,0.00453031615254965,0.16369367360927564,50,1
0.2,3,-0.00585000908241801,-0.00882475652460973,-0.00327387797422037,0.1438401019601279,50,1
0.2,4,0.00221244525490818,5.8009995657762e-4,0.00388268304183473,0.09138818762284369,50,1
0.2,5,-0.00106047086732055,-0.00709929169688066,0.00320197376318782,0.2805662732965215,50,1
0.1,0,9.6348628835325e-4,-0.00455836812459142,0.00755333415735375,0.259963186272674,50,1
0.1,1,-5.890988458317e-4,-0.00211748122161597,0.00104288547204512,0.08926086740683473,50,1
0.1,2,0.00199069515920893,-0.0015135708721171,0.00537795363548364,0.15290272241302746,50,1
0.1,3,-4.6404831176377e-4,-0.00268281159556726,0.00132171337514009,0.08829261705171135,50,1
0.1,4,0.00145655214884245,-4.6883538613581e-4,0.00313927805779955,0.09091545299016626,50,1
0.1,5,-0.00267993633045459,-0.01012471408517346,0.00298512636934168,0.27051248979037806,50,1
0.05,0,0.00113270495848978,-0.00414825838066375,0.0068413533661184104,0.25838089624482413,50,1
0.05,1,-0.00129001377547602,-0.0030872795763713,7.3462809422027e-4,0.0890454960740497,50,1
0.05,2,2.537919594723e-4,-0.00211642278839013,0.00372738726488949,0.14720059545840514,50,1
0.05,3,-1.9591063799745e-4,-0.00122570795944619,8.7337369696178e-4,0.0544164402924256,50,1
0.05,4,8.9409128320561e-4,-9.534078608895e-4,0.00275564216300804,0.09071738124570876,50,1
0.05,5,-0.00150948264188553,-0.00613626737091597,0.00319937241502493,0.2652278684973518,50,1
0.02,0,4.4412392707276e-4,-0.00495277485375813,0.00497189068837359,0.2568658684072536,50,1
0.02,1,6.6500799849073e-4,-0.00148942548570023,0.00255848223600643,0.08934760243145722,50,1
0.02,2,1.5467566520118e-4,-0.00267292131366786,0.00287650458130181,0.14343600367730583,50,1
0.02,3,-1.245651754891e-4,-6.998691212429e-4,5.6777009754601e-4,0.030484519391701423,50,1
0.02,4,0.00395546958527171,0.00201611998450023,0.00558761370848345,0.09040905229340081,50,1
0.02,5,3.4060282388819e-4,-0.00422276632883102,0.00548221525039061,0.26187115814643097,50,1
0.01,0,0.00290471906160769,-0.00194829658824557,0.00747788583586346,0.25707163681985873,50,1
0.01,1,-3.4232049047477e-4,-0.00216712975821067,0.00122777068596053,0.0892057749643821,50,1
0.01,2,9.1740260359929e-4,-0.0022306592661864,0.00411091325997087,0.1417549814981932,50,1
0.01,3,5.705465784353939e-5,-4.1117009488996e-4,5.1889803683769e-4,0.020526703142396248,50,1
0.01,4,0.00166082198205648,-2.2805982131887e-4,0.0037072501855168,0.0903710452300299,50,1
0.01,5,-0.00283147442483442,-0.00834487066821896,0.00249177432517891,0.2605390490318114,50,1
1,0,-0.00138921027365975,-0.00782362898923842,0.00587792293069357,0.3255197107173957,50,10
1,1,9.0948810665706e-4,-0.00142768869897474,0.00302038470926743,0.10773521800438954,50,10
1,2,0.00215143985657022,-0.00379011574930922,0.00962509371303504,0.34316129982834076,50,10
1,3,-0.00188469335651894,-0.00852851655166497,0.00531751244010314,0.3592153035969669,50,10
1,4,0.00192253853768893,-0.00434244030928302,0.00828558963007189,0.278874995097372,50,10
1,5,-0.00119260343680482,-0.01177844299359616,0.0071759950842893,0.46632389868786606,50,10
0.5,0,1.6420464375085e-4,-0.00548070357054646,0.00693260464346341,0.31435702365943896,50,10
0.5,1,-7.3114512287679e-4,-0.00289667893597301,0.00176891780423256,0.10447501787583718,50,10
0.5,2,-0.00460711513801173,-0.01053070474203563,0.0012547967939094,0.2972998820408343,50,10
0.5,3,0.00274227521712791,-0.00286257806553278,0.00720489897535326,0.22078337307226523,50,10
0.5,4,-6.2630534951302e-4,-0.00561619420642281,0.00421734677573402,0.2755970670524837,50,10
0.5,5,0.00414633665282112,-0.00380732081240398,0.0117322986954379,0.42212683228486,50,10
0.2,0,0.00107825286769505,-0.00434265444997405,0.00801958333780832,0.30922835121287395,50,10
0.2,1,2.68790550965637e-5,-0.00176964673037271,0.00191007741238903,0.1033600149731051,50,10
0.2,2,-0.00275525310130878,-0.00797782325741812,0.00278273347548199,0.2692252427188276,50,10
0.2,3,1.7032774687867e-4,-0.00182370316802501,0.00251645685725392,0.11470720421074297,50,10
0.2,4,-0.00130891177984749,-0.00730782844397417,0.00467239892000492,0.27252204087946397,50,10
0.2,5,0.00223905518696304,-0.00528575980777792,0.00954068175254313,0.39583288739026096,50,10
0.1,0,0.00282226025357206,-0.00248621831718164,0.00792787643337345,0.3066883888329087,50,10
0.1,1,-2.6936422972835e-4,-0.00238557575452675,0.00200301290849024,0.10307604456167592,50,10
0.1,2,-4.4660971739826e-4,-0.00554705461800298,0.00486836233231261,0.2568853312289349,50,10
0.1,3,1.2131655179163e-4,-0.00132831588393231,0.0018895254964793,0.07218145888979587,50,10
0.1,4,8.7631252810852e-4,-0.00499908456431968,0.00737234860670874,0.2719624705470729,50,10
0.1,5,-3.9751956492489e-4,-0.0080487237801395509,0.00703338924592957,0.38392216976385773,50,10
0.05,0,0.00633151597957223,8.1870785381987e-4,0.01126592437380649,0.306183244424459,50,10
0.05,1,-7.4590614098891e-4,-0.0027058252750842,0.00114773277519353,0.10305595198775086,50,10
0.05,2,0.00567652540139745,7.1204451773452e-4,0.01028618698565341,0.24941535928020456,50,10
0.05,3,-1.259569562471e-4,-0.00123503531686063,7.3101836950114e-4,0.04741510139848032,50,10
0.05,4,0.00301850959129093,-0.00205361121474974,0.00854323121079872,0.2717016887972579,50,10
0.05,5,-0.00948207155190443,-0.01736158386947794,-0.00283217495556794,0.3769660089946928,50,10
0.02,0,0.00596067164491017,-0.00238010909882506,0.0115691880037322,0.30493457934568835,50,10
0.02,1,-0.00108865279426315,-0.00361873422672314,7.5821571655336e-4,0.10315580133371512,50,10
0.02,2,0.00125671158420525,-0.00348819996318509,0.00602831524901786,0.24577872615796442,50,10
0.02,3,1.5336773036872e-4,-4.3887514735939e-4,6.6040174774462e-4,0.028515179855516954,50,10
0.02,4,-0.00105179552588688,-0.00626491230443096,0.00401625527187667,0.27161385772754504,50,10
0.02,5,-0.0046129256407595,-0.01214087335300236,0.00359815816455288,0.3730262202862826,50,10
0.01,0,0.00819497639980935,0.00225448924924377,0.01415173307725002,0.30590414436470503,50,10
0.01,1,-0.00207255815130289,-0.00402844668031941,-9.019500150981846e-5,0.10314258400263472,50,10
0.01,2,-0.00143665856213537,-0.0053890468109476,0.00302805081310686,0.24480725163885916,50,10
0.01,3,-1.2360426488047e-4,-5.6218325887862e-4,3.2945412790303e-4,0.019799454601136114,50,10
0.01,4,0.00499136971102151,3.136201238635224e-5,0.00961706326932159,0.27172686182374656,50,10
0.01,5,-0.00389246104358454,-0.01068326922115081,0.00155485747426918,0.3726143852346997,50,10
1,0,-0.00265372474410775,-0.00597127841107895,0.00246723381376683,0.20941480914152805,100,0.05
1,1,0.00243308866852901,0.00120695989381077,0.00410279636673456,0.06596216899457234,100,0.05
1,2,-0.00364916017690421,-0.00789926595481272,0.00125147629638551,0.22694282068034222,100,0.05
1,3,-0.00304652558569696,-0.01144940702036435,0.00604894275512482,0.4342741950563718,100,0.05
1,4,-2.925649898337733e-5,-6.1762129343587e-4,3.8965695242619e-4,0.02169550918553077,100,0.05
1,5,0.00625609983910948,-2.4585090226472e-4,0.01225957653891234,0.29108136328480744,100,0.05
0.5,0,6.7770291879449e-4,-0.003749270789527,0.00483447572549478,0.19768339643553903,100,0.05
0.5,1,-5.3357920577659e-4,-0.00206475409977258,8.7330432977251e-4,0.06399607699936201,100,0.05
0.5,2,8.2252271505961e-4,-0.00199391741261225,0.00547341691233443,0.163365618766833,100,0.05
0.5,3,-0.0044956460700998,-0.00993983927237695,7.252485690901e-4,0.30597367303923695,100,0.05
0.5,4,3.274301563842268e-5,-4.540663056869e-4,5.6224601568039e-4,0.02161832618273256,100,0.05
0.5,5,-0.00130450821689192,-0.00662743510035133,0.00415762721518502,0.2333463615874279,100,0.05
0.2,0,-0.00244217810411721,-0.00604696532025869,0.00290965154102302,0.1925175457466616,100,0.05
0.2,1,-2.9392526248598e-4,-0.00137458145733709,9.5881646544122e-4,0.06259144373455863,100,0.05
0.2,2,8.1958046133428e-4,-0.00190638616198837,0.00375565098463743,0.11490169381973706,100,0.05
0.2,3,-0.00575068698340068,-0.00972203773024913,-0.0025875697825515,0.1860875045556797,100,0.05
0.2,4,2.9335563677351e-4,-1.4655167092725e-4,8.297907193674e-4,0.021389810899551217,100,0.05
0.2,5,3.2853629848338e-4,-0.00470957547533804,0.00410589606423981,0.1941271999957912,100,0.05
0.1,0,-9.0586764846041e-4,-0.00499836484908303,0.00263500407504734,0.18867917965631376,100,0.05
0.1,1,-7.833949874264377e-5,-0.00111673975335644,9.7395840526868e-4,0.06190672391690098,100,0.05
0.1,2,0.00157642051757835,-7.1612910640557e-4,0.00389792690619818,0.09469751576678688,100,0.05
0.1,3,-0.00358243962818794,-0.00703096473539443,-5.3507983713336e-4,0.12231918504007022,100,0.05
0.1,4,6.3833974252452e-4,2.0163763812367e-4,0.00103505293048631,0.021289329492387026,100,0.05
0.1,5,-0.00122521235267077,-0.00468450467965192,0.00285763498937604,0.17807936769082944,100,0.05
0.05,0,4.815617264938959e-5,-0.00382832366356026,0.00385583175387421,0.18377244736809945,100,0.05
0.05,1,2.434243073459346e-5,-0.0011713069047266,0.00161419596259481,0.061211059545291,100,0.05
0.05,2,0.00178266525061428,3.1608593109841e-4,0.00329487364423201,0.0830149647294332,100,0.05
0.05,3,-0.00169050294533174,-0.00340401800309207,-5.540705472366453e-5,0.07774563846690803,100,0.05
0.05,4,0.00104899342959731,5.8485705511414e-4,0.00147069401751227,0.021250964365848436,100,0.05
0.05,5,-0.00169880780300029,-0.00452531858194281,0.00208042968860038,0.16746104767342607,100,0.05
0.02,0,-9.549187457571736e-5,-0.00437199609214024,0.0040262079922681,0.1781085979901797,100,0.05
0.02,1,7.1858725615893e-4,-9.4748962748944e-4,0.00195236226673243,0.060579560145233226,100,0.05
0.02,2,0.00154021418423149,1.29921373923e-4,0.00308410311920131,0.07634976398903476,100,0.05
0.02,3,-8.8722850882888e-4,-0.00165908592623348,-1.5674697794429e-4,0.04140387157295836,100,0.05
0.02,4,7.0287698728014e-4,3.5124515663074e-4,0.00114741521142862,0.021222244099435385,100,0.05
0.02,5,-0.00119214120354887,-0.00496161304836251,0.00219308690488158,0.15962881517243435,100,0.05
0.01,0,0.00154623506114866,-0.00285173754577809,0.00542167615963579,0.17597898536799508,100,0.05
0.01,1,-4.6324475519953e-4,-0.00173882371141929,7.1877107153298e-4,0.0603227360277138,100,0.05
0.01,2,0.00153445179688719,7.068398880756441e-5,0.00302529706424815,0.07433506865059103,100,0.05
0.01,3,7.771127133435397e-5,-3.7246867811199e-4,5.9109491169205e-4,0.025355990939799018,100,0.05
0.01,4,0.0011614068584193,7.5362081794906e-4,0.00165196461674585,0.021191695823062864,100,0.05
0.01,5,-0.00259050734221583,-0.00629113725432183,8.1756617120376e-4,0.15688707118583223,100,0.05
1,0,-4.6705647331542e-4,-0.00555815255982889,0.00348473025929999,0.20950161915902868,100,0.1
1,1,-2.5781654809993e-4,-0.00158896775668538,0.00117303118190186,0.06588367903725748,100,0.1
1,2,-0.00304276471915188,-0.0079532980194663,0.0018163680664859,0.2275584534775699,100,0.1
1,3,0.00407029924529136,-0.00462043237413007,0.01305797877008774,0.4342129213352362,100,0.1
1,4,-2.982454168224e-4,-7.9723849743717e-4,2.730770473278e-4,0.03065541435058251,100,0.1
1,5,0.00313895355309288,-0.00311928846317071,0.00905771349059971,0.2917217766049547,100,0.1
0.5,0,-1.5404131295472e-4,-0.00476003456378268,0.00351226733920399,0.1981452181195806,100,0.1
0.5,1,0.00181197816838068,5.1612701583581e-4,0.00306610043231134,0.06420329356692646,100,0.1
0.5,2,-0.00244619940110852,-0.00598648679442927,8.8977089970918e-4,0.16505338328315863,100,0.1
0.5,3,-0.00549757773569366,-0.01106727356241019,0.00162817056317882,0.30471973099445926,100,0.1
0.5,4,1.9320888061468e-4,-4.4288186245196e-4,8.722606882011e-4,0.030508557866083738,100,0.1
0.5,5,0.00325753555466788,-0.0021577828228283,0.00769586539906413,0.23520734209105465,100,0.1
0.2,0,0.00369270477682689,1.2225307838622e-4,0.00727944733668262,0.19318342740449923,100,0.1
0.2,1,-1.5169499331367e-4,-0.00120282556010558,0.0011374728520141,0.06271442589209128,100,0.1
0.2,2,4.5708950339921e-4,-0.00138299542023102,0.00260960594766817,0.11784676312888408,100,0.1
0.2,3,-0.00478695312263197,-0.00927408669109744,-0.00177067200732002,0.18133532102037167,100,0.1
0.2,4,0.00122952482395385,6.1626555475106e-4,0.00174277326376157,0.03021762176035781,100,0.1
0.2,5,-0.00273537642416675,-0.00663295341473032,-4.759809436030817e-5,0.19680021137283005,100,0.1
0.1,0,0.00119528589811864,-0.00260022821717726,0.00506737918061113,0.18930689622890856,100,0.1
0.1,1,-1.2782042696364e-4,-0.00119993183093699,9.5442017092869e-4,0.061968161125777,100,0.1
0.1,2,0.00158072350080709,-2.5206123073385e-4,0.00327884097375105,0.098240943219691207,100,0.1
0.1,3,-0.00273745618945299,-0.00494889689428451,-2.2386679455732e-4,0.11659719846566842,100,0.1
0.1,4,1.7573415235905e-4,-4.2909877952075e-4,8.0233597057913e-4,0.030115515990118948,100,0.1
0.1,5,-0.00230462607930011,-0.00575664607999977,0.00132738631409548,0.18094807841813978,100,0.1
0.05,0,5.60737758360609e-5,-0.00447260987200554,0.0039086149453279,0.18535026693689552,100,0.1
0.05,1,1.189377337877e-4,-0.00101974044919274,0.00120366802530234,0.06142363630581472,100,0.1
0.05,2,6.6802552423704e-4,-7.6205256604128e-4,0.00247339479372684,0.08755130599241104,100,0.1
0.05,3,-0.00256869529919553,-0.00397784790978955,-0.00111045132516812,0.07324236947842928,100,0.1
0.05,4,7.538837969227e-4,7.833018769786827e-5,0.00134717154601374,0.030025127706123915,100,0.1
0.05,5,-8.9040678182447e-4,-0.00481740822871076,0.00209053286495013,0.17152760965778624,100,0.1
0.02,0,-2.0504478124831e-4,-0.00356999983646299,0.00308006979499614,0.18170327471986011,100,0.1
0.02,1,-1.7671328632403e-4,-0.00149316821448257,0.00100823822493071,0.06096850038909871,100,0.1
0.02,2,0.00235510610502643,7.3165253894547e-4,0.00393555756951593,0.0819954378738729,100,0.1
0.02,3,-5.5374452809187e-4,-0.00143663398248452,1.7792686567351e-4,0.038484117669634575,100,0.1
0.02,4,0.00127822511689449,6.0966084735165e-4,0.00198673178328288,0.029960731316932835,100,0.1
0.02,5,-0.00233579186423165,-0.00518038573362409,0.00118960617432477,0.16563191665446986,100,0.1
0.01,0,-7.2864177426495e-4,-0.00449801315650569,0.00336581838431594,0.18052403696092514,100,0.1
0.01,1,-4.5557453754e-4,-0.00147709555444421,5.9447726394518e-4,0.06086202364674083,100,0.1
0.01,2,0.0017270850538034,2.354973081754709e-5,0.00304728402393753,0.08001117769089741,100,0.1
0.01,3,-4.237990966271993e-5,-4.8799240640704e-4,4.5196047716201e-4,0.023833834565324563,100,0.1
0.01,4,0.00109794564652403,6.3798739153504e-4,0.00158421234298697,0.029952653027350683,100,0.1
0.01,5,-0.00184819929385348,-0.00485309136923293,8.3765853713023e-4,0.1636213437869152,100,0.1
1,0,0.00138512431756011,-0.00267140603031257,0.00499603947363686,0.20972361863341024,100,0.2
1,1,7.666096748153225e-5,-0.00132212234476709,0.00130895868318243,0.06602821877458735,100,0.2
1,2,-0.00871373343509732,-0.0133853694133427,-0.00417508880864517,0.22874980902916456,100,0.2
1,3,-0.00112755721063696,-0.00999781537849183,0.00828689252276729,0.43400781797387716,100,0.2
1,4,-3.2164714466436e-4,-0.00130664525875216,5.1404983481192e-4,0.04328302085910594,100,0.2
1,5,0.00808251823551934,0.00250748340570508,0.01405371551146956,0.2930259525567028,100,0.2
0.5,0,-0.0053200276002509,-0.0086883856815613,-4.440905492555e-4,0.19831805970931274,100,0.2
0.5,1,0.00188608074197931,4.0733388687118e-4,0.00324838731075591,0.06434543298432445,100,0.2
0.5,2,-9.8656561530604e-4,-0.0050747582152142,0.00179096137804713,0.16778662809854622,100,0.2
0.5,3,-0.0077712396007515,-0.01388071316056472,-0.00257014496590812,0.3021839349290973,100,0.2
0.5,4,5.028791493384326e-5,-8.3951170883525e-4,9.5244867417189e-4,0.043030997024035594,100,0.2
0.5,5,0.00454070905082384,-6.983939969087e-4,0.01000653361398009,0.23786944802856488,100,0.2
0.2,0,4.9525545942254e-4,-0.0038501735236593,0.0048377730008744,0.19337786066787077,100,0.2
0.2,1,5.7619638722207e-4,-8.751794718015e-4,0.00193517352173477,0.06280451091064733,100,0.2
0.2,2,6.5884064579661e-4,-0.00255643598412249,0.00305746304996448,0.12201062871551528,100,0.2
0.2,3,-0.00156685092768548,-0.00506850128485281,0.00132934758204019,0.1744629731424539,100,0.2
0.2,4,-2.6780106584646e-4,-0.00106091993260661,4.8203694113648e-4,0.042663221755765354,100,0.2
0.2,5,-4.7253046762435e-4,-0.00552206670608754,0.0037387369781777,0.20026012468030344,100,0.2
0.1,0,0.00141716174395998,-0.00333896315462612,0.0050280375173001,0.1902912695315557,100,0.2
0.1,1,7.5350125019959e-4,-8.3265545008151e-4,0.00212841751755844,0.062209158571986084,100,0.2
0.1,2,0.00194429828361727,-2.197788978363902e-5,0.0041735070364542,0.10339671421472309,100,0.2
0.1,3,-5.6395331448581e-4,-0.00253630750759964,0.00174182758135443,0.11035270796335887,100,0.2
0.1,4,1.8275711536616e-4,-5.6392387192548e-4,0.00107602739548784,0.04252295815538978,100,0.2
0.1,5,-0.00268285272392799,-0.00640994211491344,0.00123112345538523,0.1853513938079572,100,0.2
0.05,0,-8.9643917689877e-4,-0.00506257434110416,0.00329665772791682,0.1872008523799008,100,0.2
0.05,1,-8.6059431370425e-4,-0.00215895842263242,3.2331019617179e-4,0.06164283416648094,100,0.2
0.05,2,8.9711148116633e-4,-8.5275591895561e-4,0.00273339767920473,0.09413815716334721,100,0.2
0.05,3,-1.4812102818434e-4,-0.00164989526307181,0.00125563166130364,0.06863428214217185,100,0.2
0.05,4,0.00156726497591749,8.5261606649257e-4,0.00246418846389877,0.04243449414244124,100,0.2
0.05,5,-9.5935901613661e-4,-0.00415053534183517,0.00234251889161504,0.17720648663593963,100,0.2
0.02,0,-7.3909674482478e-4,-0.00396797630595841,0.00245340747111307,0.18514809767648924,100,0.2
0.02,1,2.9314517837738e-4,-9.9048373367202e-4,0.00125696052873903,0.06143394638259584,100,0.2
0.02,2,0.00170981176309254,9.99929637744783e-5,0.0032767169695674,0.08935282251844964,100,0.2
0.02,3,-4.3071554244721e-4,-0.00132310493305528,3.4348361073164e-4,0.03587066222032052,100,0.2
0.02,4,0.00112999549287601,3.0250259733693e-4,0.00200107090072126,0.042356416949995784,100,0.2
0.02,5,-0.00117514935104484,-0.00469984690201523,0.00131056167225232,0.17280883788663903,100,0.2
0.01,0,0.0014463175108730701,-0.00240225426657797,0.00488773194091271,0.184474570769463,100,0.2
